transliteration,translation
1 ma-na KÙ.BABBAR <gap> 4 (TÚG)ku-ta-ni <gap> ni-ik-na-<gap>-<gap> KÙ.BABBAR a-ha-ma <gap> 2 GÍN KÙ.BABBAR <gap> ša áb-na-tim kà-ú-nam <gap> áb-na-tim <gap> uk-ta-in <gap> KÙ.BABBAR i-za-az <gap> ŠU.NÍGIN 1 ma-na 2 GÍN KÙ.BABBAR i li-bi <gap> IGI pì-lá-ah-<gap> IGI a-šur-na-da šu-ma KÙ.BABBAR a-na <gap> lá iš-ta-qá-al <gap> iš-tù ha-mu-uš-tim ša a-šur-be-el-a-wa-tim 1 ma-na-um 3 GÍN.TA ṣí-ib-tám ú-ṣa-áb i-na ITU.KAM a-ma-nu-šu-um,"1 mina of silver ... 4 kutānu-textiles ... ... silver; further, 2 shekels of silver ... of the stones confirm ... He has confirmed the stones. The silver stands ready. In all: 1 mina 2 shekels of silver is owed by ... Witnessed by Pilah-..., by Aššur-nādā. If he has not paid the silver in ... I shall count interest for him reckoned from the week of Aššur-bēl-awātim at the rate 3 shekels per mina per month."
1 GÚ LÁ 2 ma-na AN.NA 24 ma-ku-hu 1 (TÚG)pì-ri-kà-num 2 ANŠE ṣa-lá-mu i-a-ú-tum 21 ma-ku-hu 1 ANŠE ša i-dí-a-bi4-im 1 na-ru-qám 5 ku-ta-nu ša šu-ku-bi4-im 6 ma-na 15 GÍN URUDU 7 GÍN AN.NA a qá-tí {d}UTU-ub-lá-am a-na a-lá-hi-im ú-bi4-il5,"58 minas of tin, 24 -textiles, 1 -textile, 2 black donkeys belonging to me; 21 -textiles, 1 donkey of Iddin-abum; 1 bag with 5 -textiles of Šu-Kūbum; 6 minas 15 shekels of copper and 7 shekels of tin for his use Šamaš-ublam, brought to Ali-ahum."
<gap>-bi i-ṣé-er <gap>-ší-a a-lá-hu-um i-šu a-na ha-ar-pè-e a-ni-ú-tim i-ša-qal IGI wa-al-dí-DINGIR,...šia owes ... to Ali-ahum. He will pay at this coming harvest. Witnessed by Waldi-ilum.
40 (TÚG)ku-ta-ni 3 ú-kà-pí a-na 0.33333 ma-na 1 GÍN KÙ.BABBAR ig-ri-šu-nu a-na a-šu-ú-ma-an ù ki-kà-ar-ša-an a-hi-šu a-hu za-hu-lá a-na kà-ni-iš šé-ru-bi-im ir-i-bu-um ú a-na-ku ni-dí-šu-nu-tí 30 (TÚG)ku-ta-ni 2 ú-kà-pí a-na šu-pu-nu-ma-an ša ma-du-wa a-na 0.5 GÍN.TA 15 GÍN KÙ.BABBAR ig-ru-šu-nu 5 ku-ta-ni 1 iš-tí-in ri-ik-sà-am ša SÍG.HI.A 2.5 GÍN ig-ru-šu a-na ra-dí-im ša ha-tim ni-dí-in ṣú-ba-tí a-na kà-ni-ìš a-na bé-tí-a ú-ša-lu-mu-nim-ma ig-ri-šu-nu i-lá-qé-ú,"Ir'ibum and I gave 40 kutānu-textiles, 3 saddlecloths, for 0⅓ mina 1 shekel of silver, their wages, to Ašu-uman and his brother Kikaršan, the brother of Zahula, in order to have it brought into Kanesh.We gave 30 kutānu-textiles, 3 saddleclothes to Šuppun-uman from Maduwa for 0½ shekel each - their wages being 15 shekels of silver;we gave 5 kutānus and one single package of wool - his wages were 2½ shekels - to the guide from hattum.When they have brought the textiles safely into my house in Kanesh they will receive their wages."
30 ma-na KÙ.BABBAR ni-is-ha-sú DIRI ša-du-a-sú ša-bu a-na um-me-a-ni-šu ù a-bi-šu 10 ma-na KÙ.BABBAR a-ha-ma ku-nu-ki ša ša-lim-a-šùr 1 ma-na KÙ.BABBAR ša a-ta-a DUMU šu-IŠTAR a-ṣé-er a-šur-i-mì-tí nu-ta-er ŠU.NÍGIN 41 ma-na KÙ.BABBAR ni-is-ha-sú DIRI ša-du-a-sú ša-bu a-na a-šur-i-mì-tí DUMU a-mur-DINGIR ku-nu-ki a-na a-lim{ki} a-na ší-a-ma-tim ni-ip-qí-id a-ha-ma 7 ma-na 13 GÍN KÙ.BABBAR ṣa-ru-pá-am i-na KÙ.BABBAR-áp ša-lim-a-šùr a-šur-i-mì-tí il5-qé ù 50 na-ru-uq ŠE-um ŠÀ.BA mì-iš-lu-um GIG 7.83333 ma-na 2.5 GÍN AN.NA qá-sú ša ILLAT-at a-šùr-ma-lik ta-al-qé 1 ma-na KÙ.BABBAR i-nu-mì ni-ku-ur ú ta-li ub-lá-ku-ni il5-qé 5 GÚ SÍG.HI.A ša ba-ri-ni É i-dí-DINGIR i-bi-ší-ma tal-qé 1 ma-na KÙ.BABBAR ší-im-ša 2 GÍN KÙ.GI ša áb-ni-šu 10 e-pá-da-tum ù 3 SÌLA sà-ar-dam ša DUB.SAR i-nu-mì iš-tù ma-ma a-tù-ra-ni <gap> ta-áš-pu-ra-ni-ma 11 GÍN KÙ.BABBAR a ṣú-ha-ri-im áš-qúl ṣí-ba-at 9.66666 ma-na KÙ.B,"30 minas of silver, its import duty added, its tranport tariff paid, for his investors and his father; further, 10 minas of silver sealed by Šalim-Aššur, 1 mina of silver belonging to Ataya son of Šu-Ištar we returned to Aššur-imittī - in all 41 minas of silver, its import duty added, its transport tariff paid, we entrusted to Aššur-imittī son of Amur-ilī, under seal, in order to make purchases in the City. Further, 7 minas 13 shekels of refined silver from Šalim-Aššur's silver Aššur-imittī received , and you received 50 sacks of grain, half thereof wheat, and 7⅚ minas 2½ shekels of tin, his share of Aššur-malik's caravan. He received 1 mina of silver when Nikur and Tali brought it to you. 5 talents of wool belonging to us both was available in Iddin-ilī's house, and you received it. 1 mina of silver, its price. 2 shekels of gold ore, 10 -textiles and 3 litres of olives from the scribe. When I returned from Mamma you sent me ..., and I paid 11 shekels of silver to the servant. You received the interest on 9⅔ minas of silver for two months and 6 shekels ... that Suen-dada became indebted for from Ikūnum son of Ilī-bāni, his guarantor. Šar-Adad brought my missive about all these matters from Ulama to Aššur-imittī, Amurrum-bāni, Aššur-rē'ī and Akuwa, and he paid it. ... to these men Uraya ... Pūšu-kēn, Eruni-Adad came and ... testimony to the City ..."
a-na a-lá-hi-im ú šál-ma-a-šur qí-bi4-ma um-ma šu-{d}EN.LÍL-ma a-na šál-ma-a-šur qí-bi4-ma a-na-ku a-wa-tim <gap> GÍN KÙ.BABBAR me-eh-ra-tum i-ta-ad-na-ku-um 28.66666 ma-na URUDU i ku-bur-na-at a-na be-a-lim a-dí-na-ku-um ku-nu-ku-a <gap> ma-na URUDU SIG5 ša a-ni ša-qá-lam qá-bi4-a-tí-ni ba-lúm ša-a-lim ta-ta-lá-ak i {d}UTU-ši tù-ṣú iš-tí-a ta-na-me-er-ma um-ma a-na-ku-ma a-lá-kà lu i-de8 ú šu-ma URUDU lá-šu-mì-in ú ta-ah-sí-is-tum i-ni-dí-mì-in a-na lá a-we-lim ta-áš-ku-ni-ma ki-ma lá a-we-lim iš-tí-a lá ta-ta-mar <gap> li mì-ma a-ší-i a-na DAM.GÀR-ru-tim-ma a-na 30 ma-na URUDU SIG5 <gap> li <gap> URUDU ta-dí-in <gap> Ì.GIŠ ni <gap>-mu-ur <gap>-ma pè-ṣa-tim a-dí-na-kum <gap> ma-na mu-uš-<gap>-<gap> lá ni-<gap>-at <gap> ma-na Ì.GIŠ <gap> i-a-ma ú-šé-bi4-lá-ku-um a-hi a-ta <gap> ma-na URUDU SIG5 a-na a-lá-hi-im dí-in li-bi4-i lá i-lá-mì-na-ku-um <gap> li-bi4-ma (large break),"To Ali-ahum and Šalim-Aššur from Šu-Illil; specifically to Šalim-Aššur: I ... the matters ... x shekels of silver has been given to you as reimbursement. 28⅔ minas of copper I gave to you in Kuburnat as a working capital - under my seal. As to the x minas of good copper that you promised to pay now - without asking permission you have left. The day you left you met with me and I said: Let me know about your leaving."" So, if the copper were not here, yet the memorandum had been deposited, you would have made me appear as a non-gentleman, and like a non-gentleman you have not met with me. ... all my iron was sold to agents for 30 minas of good copper ... oil ... I gave you white ... I sent you ... minas of oil ... My dear brother, give x minas of good copper to Ali-ahum. I should not become angry with you. ..."""
<gap> a-na a-lá-hi-im pì-qí-id-ma a-ṣé-er DAM.GÀR lu-ub-lam ù ki-ma i-a-tí IGI 3 DUMU um-me-a-nim qá-at-kà šu-ku-un,"... entrust ... to Ali-ahum so he may bring it to the merchant. Also, on behalf lay claim to it with 3 affiliated traders as witnesses."
1 GÚ 25 ma-na SÍG.HI.A ú 0.33333 ma-na AN.NA en-um-a-šur a-na sà-ah-ri-lí e-zi-ib e-zi-ib 1 iš-tí-in e-li-tám ša ṣú-ba-tí ša e-zi-bu-šu-ni IGI šu-ku-bi-im,1 talent 25 minas of wool and 0⅓ mina of tin Ennam-Aššur left with Sahar-ilī. Apart from one single top-pack with textiles that he left with him.
1 TÚG <gap> lu-bu-šu-um i li-bi i-ku-pí-a DUMU a-šùr-ba-ni i-na wa-ah-šu-ša-na a-dí-šu-um,"1 ... textile, a dress, is owed by Ikūn-pīya son of Aššur-bāni."
um-ma ša-lim-a-šùr-ma a-na ša ki-ma i-a-tí id-na-a šu-IŠTAR ù en-um-a-šur <gap> a-hu-ú-a-tù-nu ša 1 GÚ KÙ.BABBAR <gap> dí-in a-lim{ki} <gap> ta-al-ta-am-da ù 4 ma-na KÙ.BABBAR-<gap> ṭup-pá-am ta-<gap> lá <gap> u4-mu <gap> im-<gap> a-lim{ki} <gap> a-pu-tum a-na a-wa-at ṭup-pí-im ih-da a-pu-tum <gap> šu-ma ma-ri <gap> lá i-mu-a IGI kà-ri-im šu-uk-na-ma kà-ru-um a DUMU um-me-a-nim li-dí-in-ma lu-ub-lam,"From Šalim-Aššur to my representatives, Idnaya, Šu-Ištar and Ennam-Aššur: My dear brothers, for 1 talent of silver ... you have learnt about a verdict of the City ... and 4 minas of silver ... a tablet ... Urgent, pay attention to the words of the tablet. Urgent, ... if ... will not ... then place it him before the colony, let the colony give them to an affiliated trader so he may bring it him."
um-me-a-nu šu-lá-ba-an ku-ku-lá-num MAŠKIM ša šu-lá-ba-an DU10-a-šùr ù MAŠKIM-ṣú a-na É i-na-ah-DINGIR e-ru-bu-ma ṭup-pì ta-ma-lá-ki lu-qú-tí ù ta-ah-sí-sà-tim ù na-áš-pè-ra-tim ša i-na-ah-DINGIR ša a-ṣé-er šu-lá-ba-an a-na bu-ru-uš-ha-dim a-dí lu-qú-tí-šu uš-té-bi4-lu-šu-ni lu ṭup-pè lu ta-ah-sí-sà-tim ša a-hi-ú-tim ṭup-pè-e il5-ta-mu-du-ma um-ma um-me-a-nu-ma mu-ta-tim ša šu-lá-ba-an ša iš-tù pu-ru-uš-ha-dim MAN-a-šur ku-nu-ku ša ki-ma um-me-a-ni ú šu-lá-ba-an mu-ta-tí ú-šé-ṣí-ú-ni ku-nu-ki ša šu-lá-ba-an ú ša ki um-me-a-ni um-me-a-nu ú-dí-ú-ma ù ta-ma-lá-ki ku-nu-ki ša ki-ma um-me-a-ni um-me-a-nu ú-dí-ú-ma ṭup-pè-e ib-ri-ú-ma um-ma i-na-ah-DINGIR-ma KÙ.BABBAR a-nim ší-im AN.NA-ki a-lá-qé-šu um-ma um-me-a-nu-ma KÙ.BABBAR-áp-kà ma-lá i-NIM tap-pá-ú-ni nam-ú-dum lá-šu a-dí 3 u4-me lu né-ru-ba-ma lu ni-iz-ku um-ma MAN-a-šùr-ma ù MAŠKIM-ṣú-ma 7 ma-na KÙ.BABBAR i li-bi4,"Šu-Laban's investors, Kukkulānum, the attorney of Šu-Laban, Ṭāb-Aššur and his attorney entered Inah-ilī's house, and they took note of the tablets, containers, goods and tablets as well as the missives that Inah-ilī had sent to Šu-Laban in Purušhaddum concerning his goods, both the tablets and memoranda concerning outsiders, and the investors said: These are the half-packs belonging to Šu-Laban that Puzur-Aššur brought out from Purušhaddum under the seals of the representatives of the investors and Šu-Laban."" The investors identified the sealings of Šu-Laban and the representatives of the investors, and the investors identified the containers sealed by the representatives of the investors, and they investigated the tablets, and Inah-ilī said: ""I shall take this silver, the price of the tin."" The investors answered: ""As to your silver ... the majority of our partners are not here. Within 3 days we shall enter and clear it."" Puzur-Aššur said together with his attorney: ""7 minas of silver is deposited in a package. It belongs to my sister Šāt-Adad. Šāt-Adad is the merchant. Give me the package."" Inah-ilī said together with Šu-Laban's attorney: ""We have not held back any package belonging to a merchant. Take the package of the merchant."" Šu-Laban's investors said to Puzur-Aššur: ""Clear it wtih us and after that we shall the package to you."" ... they brought out and to ... the name of ... the representatives of the investors ... Aššur-taklāku and Bēlānum sealed. ... Aššur-taklāku, Bēlānum and Kukkulānum ... sealed the containers and they entrusted the half-packs and the tablets in containers to Inah-ilī."""
KIŠIB a-ku-za DUMU šu-a-nim KIŠIB ú-ra-a DUMU ma-na-na KIŠIB {d}MAR.TU-ba-ni DUMU ma-na-na KIŠIB la-qé-pì-im DUMU {d}AB-ba-ni KIŠIB i-tur4-DINGIR DUMU a-mur-IŠTAR a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup-pá-am ša ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in,"Sealed by Akuza son of Šu-Anum, by Uraya son of Manana, by Amurrum-bāni son of Manana, by Lā-qēpum son of Illil-bāni, by Itūr-ilī son of Amur-Ištar. The Kanesh colony gave us for these proceedings and we gave a tablet with our testimony before Assur's dagger."
16 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-ku-nim DUMU ili5-ba-ni ITU.1.KAM áb-ša-ra-ni li-mu-um šu-hu-bur DUMU e-lá-lí a-na MU.10.ŠÈ KÙ.BABBAR i-ša-qal a-ha-ma 1.3333300000000001 ma-na KÙ.BABBAR ṣa-ru-pu-um iš-tí-šu-ma a-na ba-áb ha-ra-ni-a i-ša-qal 12 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-ta-a-a DUMU šu-IŠTAR en-um-a-šùr i-šu-ú ù ša-lim-a-šùr qá-ta-tum ITU.1.KAM ša ke-na-tim li-mu-um ša qá-tí PUZUR4-ni-ra-ah a-na 46 ha-am-ša-tim i-ša-qal a-ha-ma 1.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-ta-a-a-ma a-na 20 ha-am-ša-tim i-ša-qal ù 0.66666 ma-na KÙ.BABBAR bé-ú-lá-tù-šu iš-tí KÙ.BABBAR-pí-ma uk-ta-al 12 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er i-ri-ší-im a-na 16 ha-am-ša-tim i-ša-qal a-ha-ma 2.5 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er i-ri-ší-im-ma a-na 12 ha-am-ša-tim i-ša-qal 1.5 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er e-ri-ší-im ù ili5-ba-ni a-hi-šu a-na 4 ha-am-ša-tim i-ša-qú-lu 0.33333 ma-na K,"16 minas of refined silver owed by Ikūnum son of Ilī-bāni. Month Ab-šarrāni, eponymy Šu-hubur son of Elāli. He will pay in 10 years. Further, 1⅓ mina of refined silver is owed by him as well; he will pay at the start of my journey. Ataya son of Šu-Ištar owes 12 minas of refined silver to Ennam-Aššur, and Šalim-Aššur is guarantor. Month Ša-kēnātim, eponymy after that of Puzur-Nirah. He will pay in 46 weeks. Further, 1½ mina of refined silver is owed by Ataya as well; he will pay in 20 weeks. Also, 0⅔ mina of silver is his working-capital; he is held in service by the silver. 12 minas of refined silver is owed by Erišum. He will pay in 16 weeks. Further, 2½ minas of refined silver is owed by Erišum as well; he will pay in 12 weeks. 1½ mina of refined silver is owed by Erišum and his brother Ilī-bāni; they will pay in 4 weeks. 0⅓ mina of refined silver is owed by Ilī-bāni; he will pay on his return from the City. 10½ minas of refined silver is owed by Pilah-Ištar. Month Tē'inātum, eponymy Iddin-Aššur. He will pay in 46 weeks. 9 minas 11⅔ shekels of refined silver is owed by Aššur-emūqī. He will pay in 16 weeks. 4 minas of refined silver is owed by Uṣur-ša-Aššur and Aššur-ṭāb. They will pay in 6 weeks. They are jointly responsible for the silver. 5 minas of silver is owed by Dudu son of Baziya; month Ša-kēnātim, eponymy after Iddin-Aššur. 4 minas of silver is in the possession of Aššur-malik. He will pay in 20 weeks. 2 talents 30 minas of good copper is owed by Ilī-emūqī son of Amur-Šamaš. He will pay in 20 weeks. 2 minas of refined silver is owed by Lāqēp son of Izzizam-ilī. He will pay in 3 weeks. 2 minas 10 shekels of refined silver is owed by Sagum and his son Šumi-abiya; they are jointly responsible for the silver. 1⅓ mina 4 shekels of refined silver is owed by Aššur-nādā and Sahar-ilī; they are jointly responsible for the silver. They will pay in 6 weeks. 2 talents 2 minas of -copper is owed by Zikiki. Month Mahhur-ilī, eponymy Amur-Aššur. He will pay in 2 months. Also, 0⅔ mina of refined silver is the working-capital of Zikiki as well; he is held in service by the silver. If he runs away somewhere, he will pay interest. Month Allanātum, eponymy Šu-hubur. 1⅔ minas of silver is owed by Adad-rabi. Month Te'inātum, eponymy Šudaya. It runs for 8 weeks. Sealed by Aššur-dan son of Uku, by his brother Ṣilūlu, by Buzi son of Šu-Anum. They will give the copper in the City to Aššur-dan son of Uku, Šalim-Aššur's representative, for buying barley, and he will measure out good barley in the City according to the rate of the -officials. 6 minas of silver owed by hubazi and Išar-ki-matān, his brother. 2 minas 10 shekels of refined silver is owed by Kuziya son of Buzizi. Month Mahhur-ilī, eponymy after Adad-bāni son of Puzur-Ea. 5 minas of refined silver is owed by Galgaliya and Alu son of Adudu. 3 minas of refined silver is owed by Šu-Laban son of Bazi, Aššur-ṭāb son of Ennānum and hanunu. They will pay in 10 weeks. 15 shekels of refined silver is owed by Šu-Suen son of Zukuwa. He will pay the silver in 3 weeks; if he has not paid, he will add interest. Also 0⅓ mina 2 shekels of refined silver is owed by Enna-Suen. Eponymy Aššur-damiq, month Kuzallu."
ṭup-pu-um ša ba-áb DINGIR ša kà-nu-tim a-ša-at ili5-ba-ni 2 na-áš-pé-er-tum ša a-ta-ta DUMU ma-num-ba-lúm-a-šùr a-na ṣé-ri-a ù a-ṣé-er a-šùr-e-nam DUMU ku-bi-a 2 na-áš-pè-er-tum ša a-bi-ni a-na bé-lúm-ba-ni DUMU šu-bé-lim ṭup-pu-um ša PÚZUR-a-šùr a-na i-a-tí a-bi-a-a ú a-šùr-ták-lá-ku lá i-tù-ru-ú na-áš-pè-er-tum ša a-bi-ni a-na šál-ma-a-šùr ṭup-pu-um ša a-lim{ki} ṭup-pu-um ša ni-pí-il5-tí-a ṭup-pu-um ša 1-ma-na KÙ.BABBAR ša a-šùr-ták-lá-ku DUMU a-šùr-ma-lik ṭup-pu-um ša a-šùr-ták-lá-ku DUMU da-da-nim ṭup-pu-um ša a-da-a ša ší-im bé-tim ṭup-pu-um ša 0.33333 ma-na 5 GÍN KÙ.BABBAR ša a-bu-ša-lim ú e-dí-na-a a-hi-šu ṭup-pu-um ša 15 GÍN KÙ.BABBAR ša a-dí-da ú me-er-i-ša ṭup-pu-um ša 12 GÍN KÙ.BABBAR ša a-zi-da DUMU šál-ma-a-šur DUB ša 12 GÍN KÙ.BABBAR ša a-lá-hi-im DUMU a-šùr-SIG5 ṭup-pu-um ša 8 GÍN KÙ.BABBAR ša i-ku-pí-a ṣa-al-mì-im na-aš-pé-er-tum ša na-ki-le-ed DUMU,"A tablet of sworn deposition lit. ""of the gate of the god"" of Kannutum, the wife of Ili-bani; 2 unopened letters of Atata, son of Mannum-balum-Assur, addressed to me and to Assur-ennam, son of Kubiya; two unopened letters of our father to Belum-bani, son of Su-Belum; a tablet with the seal of Puzur-Assur son of Ahuqar, that he will not come back on me, Abiya and Assur-taklaku; a letter of our father to Salim-Assur son of Ili-bani; a tablet of the City; a tablet about a balance payment due to me; a tablet about 1 mina of silver of Assur-taklaku, son of Assur-malik; a tablet of Assur-taklaku, son of Dadanum; a tablet about Adaya about the price paid for a house; a tablet about 0⅓ and 5 shekels of silver of Abu-salim and his brother Edinaya; a tablet about 15 shekels of silver Adida and her son; a tablet about 12 shekels of silver of Azida, son of Salim-Assur; a tablet about 12 shekels of silver of Ali-ahum, son of Assur-damiq; a tablet about 8 shekels of silver of Ikuppiya, the one of Salmum; a letter of Nakile'ed, son of Hanana; a tablet about 12½ minas of copper of Ennum-Assur, scribe; a tablet about 0⅓ mina and 8 shekels of silver of GAli-abum; a tablet about 12 shekels of Assur-taklaku, son of Ennanum; a tablet about 10 shekels of silver of Iddin-Istar; a tablet about 0⅓ mina of silver of Kura, son of Ali-ahum; a tablet about 10 shekels of Elali, son of Amriya; a tablet about 1 shekel of gold of Assur-idi, son of Iddin-Assur. In all 26 tablets placed in the big tablet coffer."
um-ma kà-ru-um kà-ni-iš-ma a-na kà-ar kà-ar-ma ú wa-bar-ra-tim a-dí tù-ùh-pí-a qí-bi-ma ku-li-a ší-pár-ni a-na ta-i-tim ša-pí-ir 2-ší-na mu-qá-ri-bé dí-na-šu-ma kà-ru-um a-na kà-ri-im li-ip-qí-sú lá tù-ša-as-ha-ra-šu ša i-na mu-qá-ri-be ta-bi-ra šu-ma a-lá-kam iš-tí ku-li-a lá i-mu-ú kà-sí-a-šu-ma šé-ri-a-ni-šu,"Thus Kanesh, say to every single colony and the trading stations until Tuhpiya as follows: Kuliya, our messanger, has been sent to transmit instructions. Give him two escorts and thus each colony must convey him to the next colony. Do not cause him to delay If among the escorts you have chosen somebody refuses to accompany Kuliya, bind him and have him brought here."
a-na en-um-a-šur qí-bi4-ma um-ma a-mur-IŠTAR-ma a-na-kam DAM.GÀR-ru ša a-bu-ša-lim i li-bi4 a-šur-i-dí a-hi-šu 1.5 ma-na 6 GÍN KÙ.BABBAR iṣ-bu-tù ù a-na-ku KÙ.BABBAR IGI 2 qá-dí-ma DAM.GÀR-ri aṣ-ba-at ù a-na kà-ri-im tám-kà-ru-šu i-li-ú-ma um-ma šu-nu-ma KÙ.BABBAR a-na-kam-ma ni-lá-qé i-na dí-in kà-ri-im KÙ.BABBAR a-na kà-ni-iš KÙ.BABBAR iš-tí a-šur-i-dí i-lá-ak-ma a-na ṭup-pì-šu e-ta-ú ù i-a-tí 0.66666 ma-na 5 GÍN KÙ.BABBAR ha-bu-lam mì-ṣí-ma KÙ.BABBAR le-qé a-na-kam ṭup-pá-am ša ší-bi4-a ha-ar-ma-am ú-kà-al a-na ša-lá-tù-ar <gap>-nu u4-ma-kál lá a-sà-hu-ur iš-tí ṣú-ha-ri a-ta-lá-kam,"To Ennam-Aššur from Amur-Ištar: Abu-šalim's customers have seized 1½ mina 6 shekels of silver from his brother Aššur-idī here. And I have personally seized silver before 2 witnesses together with the customers. Then his customers went up to the colony and said: We shall take the silver here."" According to the verdict of the colony the silver will go to Kanesh with Aššur-idī and they will discuss on the basis of his tablet. Also, to me he owes 0⅔ mina 5 shekels of silver. Take the silver on your own responsibility. I hold a certified tablet with my witnesses here. ... to Šalatuwar ... I must not be delayed a single day. I shall come with the servants."""
šál-ma-a-šur ù a-mur-IŠTAR iṣ-bu-tù-ni-a-tí-ma um-ma a-mur-IŠTAR-ma a-na šál-ma-a-šùr-ma DUMU me-tim a-na-ku 3 ma-na KÙ.BABBAR 3 a-tù-nu a-na a-bi4-a ha-bu-lá-tù-nu ṭup-pá-ak-nu ha-ar-ma-am ša hu-bu-li-ku-nu a-bi4 e-zi-ba-am KÙ.BABBAR šu-qú-ul ú-lá šu-ma ša-ba-e tí-šu ṭup-pá-am <gap> ú-ra <gap> ṭup-pá-kà lá-du-uk um-ma šál-ma-a-šur-ma ke-na 3 né-nu KÙ.BABBAR ni-hi-bi4-il5 a-ni-nam a-ṣé-er a-šur-ma-lik ù šál-ma-a-šur ša ki-ma i-a-tí KÙ.BABBAR ú-šé-bi4-il5-ma a-na ša ki-ma a-bi4-kà KÙ.BABBAR iš-qú-lu ù iš-tù KÙ.BABBAR iš-qú-lu-ni iš-tí a-bi4-kà a-na-me-er IGI e-dí-na-a IGI ṣí-lá-{d}IM kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ší-bu-tí-ni ba-áb i-lim IGI pá-aṭ-ri-im ša a-šur ṭup-pá-am ni-dí-in,"Šalim-Aššur and Amur-Ištar seized us, and Amur-Ištar said to Šalim-Aššur: I appear as heir. You three owe 3 minas of silver to my father. My father left me your certified tablet concerning your debt. Pay the silver. Or, if you have a quittance ... a tablet ... so I can invalidate your tablet."" Šalim-Aššur answered: ""Yes, we three became indebted for the silver. I sent Anninum to Aššur-malik and Šalim-Aššur, my representatives, with the silver, and they paid the silver to your father's representatives. Also, after they paid the silver, I met with your father."" Witnessed by Eddinaya, by Ṣill-Adad. The Kanesh colony gave us and we gave our testimony in the Gate of the God before Aššur's dagger on a tablet. """
