source_pdf,transliteration,translation
AKT 8 2015.pdf,i-!u i!-tù ha-mu!(IR)-u!-tim,From the week of
AKT 8 2015.pdf,ha-am-!a-tim,will pay within 15
AKT 8 2015.pdf,i-!a-qal  !u-ma,weeks. If he does
AKT 8 2015.pdf,lá  ì!-qul  ki-ma,not pay he will add (interest)
AKT 8 2015.pdf,a-wa-at  kà-ri-im,in accordance with the regulation
AKT 8 2015.pdf,ú-%a-áb ITU.KAM,of the colony.
AKT 8 2015.pdf,li-mu-um E-lá-lí,"year eponymy of El""l$,"
AKT 8 2015.pdf,DUMU I-ku-nim,son of Ik)num.
AKT 8 2015.pdf,IGI Pí-lá-ah-A-!ur,"In the presence of Pilah-A!!ur,"
AKT 8 2015.pdf,DUMU Da-nu-um-ì-lí,"son of Dannum-il$,"
AKT 8 2015.pdf,DUMU A-zu-za,son of Azuza.
AKT 8 2015.pdf,XI.  IR’AM-A##UR (189-205)                                                  282,"2. In 2 !iql*n kupur!inn*n the item counted is in apposition to the numeral, but the constructions"
AKT 8 2015.pdf,"(nàm?), and TC 3, 43:8, $ ma-na GU#KIN ku-pu-ur-!í-NIM (nominative in a list?) suggest that",the case ending could be conditioned by the syntax of the sentence. But this is not the case in
AKT 8 2015.pdf,"TC 1, 47:17, GU#KIN ... ku-pu-ur-!í-nu-um mamman ..la u!ebbalam. The exchange rate against","silver, 6+:1 in TC 3, 43:9, shows that kupur!innum is a cheaper kind of gold."
AKT 8 2015.pdf,"A small, damaged and crumbling debt-note dated to eponymy year REL 96 or 100, recording","the remainder of a debt owed by Ir’am-A!!ur, but the name of the creditor is not mentioned. The"
AKT 8 2015.pdf,KI#IB Ì-lí-á!-ra-ni,"Seal of Il$-a!ranni,"
AKT 8 2015.pdf,DUMU A-!ur-DÙG KI#IB,"son of A!!ur-(""b, seal of"
AKT 8 2015.pdf,(u-Sú-in DUMU Da-dí-im,"#u-Suen, son of Dadum,"
AKT 8 2015.pdf,KI#IB E-nu-Bé-lúm !a !í-tí,"seal of Ennam-B*lum, of the remainder"
AKT 8 2015.pdf,!a °hu-bu-ul¿  Ir-ma-A-!ur,of the debt of  Ir’am-A!!ur.
AKT 8 2015.pdf,li-mu-um !a qá-té,eponymy of the successor
AKT 8 2015.pdf,[A-!u]r-na-da a-na,"of A!!ur-n""d"", to/within"
AKT 8 2015.pdf,[ x x nim?¿ i-!a-qal,[................] he will pay.
AKT 8 2015.pdf,[!u-ma lá i!-qul],[If he does not pay]
AKT 8 2015.pdf,[1 1/2 GÍN.TA],[1& shekels per]
AKT 8 2015.pdf,[a-wa]-at kà-ri-im,the regulation of the colony
AKT 8 2015.pdf,"A contract recording a silver debt dated to eponymy year REL 94, which Ir’am-A!!ur, Iri!um","and Il$-wed""ku owe to U,ur-!a-A!!ur, payable within four weeks, with a stipulation on which"
AKT 8 2015.pdf,+ ma-na KÙ.B. %a-ru-pá-am,+ mina of refined silver -
AKT 8 2015.pdf,i-na ma-na-im,he cut it off with the (1-)mina
AKT 8 2015.pdf,!a A-mur-dUTU ba-lúm  du-na-e,"weight of Amur-#ama!,"
AKT 8 2015.pdf,ù  Ili5-me-ta-ku,"and Il$-wed""ku owe to"
AKT 8 2015.pdf,i!-tù ha-mu!-tim,From the week of
AKT 8 2015.pdf,!a A-!ùr-i-dí,A!!ur-id$  and
AKT 8 2015.pdf,li-mu-um  dI#KUR-ba-ni,"of Adad-b""ni,"
AKT 8 2015.pdf,a-na 4 ha-am-!a-tim,they will pay within 4 weeks.
AKT 8 2015.pdf,i-!a-qú-lu  !u-ma  lá i!-qú-lu,If they do not pay they will
AKT 8 2015.pdf,1$  GÍN.TA  i-ITU.KAM-im,add (an interest of) 1& shekel
AKT 8 2015.pdf,!ál-mì-!u-nu  ra-ki-is,jointly liable for the silver.
AKT 8 2015.pdf,IGI  DÙG-A-!ur,"In the presence of -""b-A!!ur,"
AKT 8 2015.pdf,IGI (u-I!tar,of #u-I!tar.
AKT 8 2015.pdf,"Ir’am-A!!ur’s co-debtors, hard to identify without patronyms, occur only in this text.",8. The sign MU# has a peculiar shape.
AKT 8 2015.pdf,+ ma-na  KÙ.B.,+ mina of refined
AKT 8 2015.pdf,%a-ru-pá-am,"silver, the"
AKT 8 2015.pdf,!a  Ir-ma-A-!ùr,"of Ir’am-A!!ur,"
AKT 8 2015.pdf,i!-tí  KÙ.B.,With the silver
AKT 8 2015.pdf,"silver debt owed by Ir’am-A!!ur to Puzur-I!tar. It is dated to eponymy year REL 108, rather","than 116. Considering its date, A!!ur-(""b probably was the son of Ali-ahum, Elamma’s brother."
AKT 8 2015.pdf,KI#IB (u-mì-a-bi4-a DUMU A-ba-ra-a,"Seal of #umi-abia, son of Abaraya,"
AKT 8 2015.pdf,KI#IB En-na-nim DUMU (u-Hu-bur,"seal of Enn""num, son of #u-Hubur,"
AKT 8 2015.pdf,°+? G¿[ÍN  K]Ù.B. %a-ru-pá-am,3 +? shekels of refined silver
AKT 8 2015.pdf,a-na Puzur4-I!tar  a-!u-mì,"A!!ur-(""b paid to"
AKT 8 2015.pdf,Ir-ma-A-!ùr  A-!ùr-DÙG,Puzur-I!tar in the name of
AKT 8 2015.pdf,rev. !u-um-!u  Puzur4-I!tar,Puzur-I!tar will not come back for
AKT 8 2015.pdf,i!-tù ha-mu!-tim !a Kur-ub-I!tar,"From the week of Kurub-I!tar,"
AKT 8 2015.pdf,ITI.KAM  !a  sá-ra-tim,month III of the
AKT 8 2015.pdf,li-mu-um  !a qá-té,eponymy of the successor of
AKT 8 2015.pdf,"seal A = CS 77, inscription:  A-!ur-ta-°ak¿-[lá-ku] / DUMU Puzur4-[I!tar], also impressed as","seal B on the bulla Kt n/k 1717. Its user was the creditor Puzur-I!tar, who must have in-"
AKT 8 2015.pdf,"REL 115, since the latest eponymy in a record mentioning Ir’am-A!!ur is REL 109.",Such a quittance was issued when the original debt-note could not (yet) be returned. The clause
AKT 8 2015.pdf,"normally present in such quittances, “when the (original) debt-note turns up it is invalid” is","lacking and this quittance apparently was also not exchanged for the original debt-note, after"
AKT 8 2015.pdf,ù %í-ba-sú,with the interest on it
AKT 8 2015.pdf,!a  Dan-A-!ur,"of D""n-A!!ur;"
AKT 8 2015.pdf,ma-na KÙ.B. É kà-ri-/im,1 mina of silver of the colonial office;
AKT 8 2015.pdf,$  ma-na KÙ.B.,& mina of silver
AKT 8 2015.pdf,#À.BA 2$  ma-na $ GÍN,Of this Ir’am-A!!ur will take
AKT 8 2015.pdf,rev.  KÙ.B. Ir-ma-A-!ur,2 minas 30& shekels
AKT 8 2015.pdf,i-lá-qé  mì-ma,of silver.  All this
AKT 8 2015.pdf,e-zi-ib IGI (u-I!tar,"in the presence of #u-I!tar,"
AKT 8 2015.pdf,DUMU Da-da-nim,"son of Dad""num,"
AKT 8 2015.pdf,IGI Sà-ba-sí-a,and of Sabasiya.
AKT 8 2015.pdf,Puzur4-A-!ùr  ù  Ir-ma-A!ur,Puzur-A!!ur and Ir’am-A!!ur
AKT 8 2015.pdf,i-na a-limki  i%-bu-tù-ni-a-tí-ma,seized us in the city and
AKT 8 2015.pdf,um-ma  Ir-ma-A-!ùr-ma  a-na,Ir’am-A!!ur said to
AKT 8 2015.pdf,i-na  Wa-ah-!u-!a-na :  ta-áp-té-[m]a,my tablets in Wah!u!ana and
AKT 8 2015.pdf,&up-pá-am  !a  + ma-na 5  GÍN KÙ.B.,you took a tablet of 45 shekels of silver
AKT 8 2015.pdf,tal-qé  &up-pá-am : !a 15 GÍN KÙ.[B.],(and) you took a tablet of 15 shekels
AKT 8 2015.pdf,!a  Kà-as-kà-nu-i-il5 : tal-q[é],of silver of Kaskanu’il”.
AKT 8 2015.pdf,al-qé : !a-zu-uz-ti  : a-ta,"I took (them). You, as my representative,"
AKT 8 2015.pdf,ù Puzur4 dUTU  DUMU  (u-°Nu-nu¿,"and Puzur-#ama!, son of #u-Nunu,"
AKT 8 2015.pdf,[!í?]*-sí-a : [l]á-lik-ma,"must settle accounts, then I will go"
AKT 8 2015.pdf,[me-e]°h-ri-a ù¿* ta-[ah-s]í-sà-ti-a,[to inspect] my copies and memos
AKT 8 2015.pdf,[x x x x]-lá DUMU (u-Nu-nu,"...........la,  the son of #u-Nunu"
AKT 8 2015.pdf,[na-á!-a¿-kum : a-%é-er,[is bringing?] to you. To your
AKT 8 2015.pdf,"[x ma-n]a *1,  GÍN KÙ.B.-pì-kà 1 ma-na",[x mina] 1. shekel of silver
AKT 8 2015.pdf,°ú-r]a-da-ma : ú-!é-ba-lá-ku-ma,[I will ad]d 1 mina and send it to you and
AKT 8 2015.pdf,ù i-na e-lá-i-kà : lu ni-iz-ku,"when you come here, we must clear"
AKT 8 2015.pdf,a-na a-wa-tim : a-ni-a-tim,accounts. For these words
AKT 8 2015.pdf,kà-ru-um Kà-ni-i!ki,the Kanesh colony made me available
AKT 8 2015.pdf,i-dí-ni-ma  IGI GÍR !a A-!ùr,and before the dagger of A!!ur
AKT 8 2015.pdf,!í-bu-tí  : a-dí-in IGI Bu-°za-zu¿,I gave my testimony. In the presence of
AKT 8 2015.pdf,DUMU Pu-!u-ki-in,"Buz""zu, son of P)!u-k*n;"
AKT 8 2015.pdf,Li-ip-tí-I!tar DUMU I!-ma-A-[!]ur,"Lipit-I!tar, son of I!me-A!!ur"
AKT 8 2015.pdf,DUMU Ì-lí-a-lúm,"-""b-,illi-A!!ur, son of Il$-""lum,"
AKT 8 2015.pdf,°Lá¿-qé-pí-im DUMU Puzur4-A-na,"La-q*pum, son of Puzur-Anna,"
AKT 8 2015.pdf,°ù¿ I-!u-hi-im DUMU (u-lí,"and I!uhum, son of #uli,"
AKT 8 2015.pdf,!a ki-ma (u-lí  i%-ba-at-ni-a-/tí-ma,"representing #uli, and"
AKT 8 2015.pdf,um-ma Ir-ma-°A-!ur¿-ma,Ir’am-A!!ur said: “2& minas
AKT 8 2015.pdf,2$ ma-na  KÙ.B. °!a¿ (u-lí,"of silver belonging to #uli, son of"
AKT 8 2015.pdf,DUMU Ì-lí-a a-na  !í-a-ma-°tim¿,"Iliya, gave me for making  purchases"
AKT 8 2015.pdf,i-dí-na-ni-ma qá-tí   ú-kà-i-lu-/ma,and which I kept in my possession and
AKT 8 2015.pdf,Bé-lá-num  °DUMU¿ (u-A-!ur  ù,"B*l""num, son of #u-A!!ur, and"
AKT 8 2015.pdf,A-!ur-°tak¿-lá-ku  DUMU  A-lá-¿hi¿-im,"A!!ur-takl""ku, son of Ali-ahum"
AKT 8 2015.pdf,ig-mu-ru-ni  KÙ.B. !u-a-tí,"settled my case, with that silver yousing."
AKT 8 2015.pdf,ki-ma (u-lí  !a-bu-a-tí,have been satisfied as representative of #uli.
AKT 8 2015.pdf,rev.  (u-lí  DUMU  Bu-zu-ta-a,"#uli, son of Buzut""ya, shall not raise"
AKT 8 2015.pdf,Lá-qé-ep  DUMU Puzur2-A-na,"La-q*p, son of Puzur-Anna, and"
AKT 8 2015.pdf,ù  I-!u-hu-um  DUMU  (u-lí,"I!uhum, son of #uli, answered"
AKT 8 2015.pdf,a-na Ir-ma-A-!ur-ma  KÙ.B.,"Ir’am-A!!ur: “With the silver of #uli,"
AKT 8 2015.pdf,!a  (u-lí  !a  a-wa-at-kà,"whose affair with you has been settled,"
AKT 8 2015.pdf,gám-ra-a-ni  (u-lí  !a-bu-a-ni,we have satisfied #uli.
AKT 8 2015.pdf,a-na !a  &up-pí-kà,On the basis of what your record states
AKT 8 2015.pdf,a-na KÙ.B. DAM.GÀR-ru-um,"the tamk""rum will sue you"
AKT 8 2015.pdf,i-!é-e-kà  i-na  ha-mu!-/tim,for the silver”. During the week of
AKT 8 2015.pdf,!a A-!ur-i!-tí-kál  DUMU Sú-kà-<li>-a,"A!!uri!-tikal, son of Sukkalliya,"
AKT 8 2015.pdf,u.e.  ITU.KAM  tí-i-na-tim,month X of the eponymy of
AKT 8 2015.pdf,le.e.  Ma-%í-ì-[lí  I]GI Ku-da-dim,"In the presence of Kud""dum,"
AKT 8 2015.pdf,DUMU A-!ùr-[DÙG]  IGI  DINGIR?-,"son of A!!ur-[(""b], of Il$-n""d"","
AKT 8 2015.pdf,DUMU °A-!ur¿-na-da           [ na-da,"son of A!!ur-n""d""."
AKT 8 2015.pdf,XI.  IR’AM-A##UR (189-205)                                                  289,"30. The restoration of the first name is suggested by the room available and by TC 3, 29:27,"
AKT 8 2015.pdf,"debt-notes, at times also ones that left the creditor anonymous (calling him tamk""rum), e.g.",because it was not yet clear who was entitled to the money (e.g. when a firm was liquidated).
AKT 8 2015.pdf,KÙ.B. i-li-bi4,silver due from
AKT 8 2015.pdf,"since according to *208 she had two grown-up sons, !u-I""tar and A""""ur-imitt$, active in Kanesh,","to whom she writes a letter from Assur. She may have been Elamma’s oldest daughter, perhaps"
AKT 8 2015.pdf,"mother of Ir’am-A""""ur’s daughter Suhkana, married off in Kanesh to a certain A""""ur-m#lik","according to Kt 94/k 149 (edited by Michel-Garelli 1995, 298f.), and this Suhkana then could"
AKT 8 2015.pdf,"Ir’am-A""""ur, also after the latter had returned to Assur and she had refused to join him, as *206","tells us. When she eventually returned to Assur her two sons may have continued to live in it, as"
AKT 8 2015.pdf,"A !alimma also occurs in a letter written by Ir’am-A""""ur to Hus#rum (Kt 94/k 438: 25-30, courtesy of","G. Barjamovic), who designates her as “your bride-in spe” (kallutum): “For your sake the 25% shekels of"
AKT 8 2015.pdf,"""a !a-li-ma / kallitikunu ú-ta-er-""í-ma / MU.3.!È : i-bi4-lá-ni-ma / ina  b&b harr&nia / tù-ta-e-ra-""u). Is",“your bride” a girl married off by Hus#rum c.s. or one that had entered his family as bride? Although
AKT 8 2015.pdf,"i-na  pá-ni : a-wi-lim : tù-u""-ta-zi-zi",79 The contacts between the families suggests that this Lamassutum is indeed Elamma’s wife.
AKT 8 2015.pdf,"lá  ta-""a-pí-ri-im","To Lamassutum and !alimma, thus says Umm$-I""hara:"
AKT 8 2015.pdf,"29-30. Kouwenberg suggests that in ta-tù-ar-ma ... tazakkarim, with a masc. and a fem. form,",the first is a mistake for ta-tù-ri-ma.
AKT 8 2015.pdf,ù !a-li-ma,"and !alimma,"
AKT 8 2015.pdf,"me-ku-um / i-ra-mu-""[u], a seal originating from Ebla and owned by Ir’am/Nar#m-A""""ur,","son of Id(d)i-b#ni, who figures as witness; see Teissier 1994 no. 527."
AKT 8 2015.pdf,"x x x x-""u  Ir-ma-A-[""ur?......","What is readable shows that this is not part of the envelope of the letter  206*, as I assumed in"
AKT 8 2015.pdf,"ù a-na A-""ùr-i-mì-tí  <qí-bi-ma >","and A""""ur-imitt$,"
AKT 8 2015.pdf,qi-bi-ma me-er-i,"“Please, my son,"
AKT 8 2015.pdf,a-ta : ta-ma-lá-ki,open my tablet
AKT 8 2015.pdf,pí-tí-a-ma,and take out of it
AKT 8 2015.pdf,"rev.  ""a hu-bu-ul",the debt of
AKT 8 2015.pdf,a-na-kam : )a-al-tám,Here he has started
AKT 8 2015.pdf,le.e.  me-er-ú-a,"Please, my sons,"
AKT 8 2015.pdf,i-na ha-a[r-pì-im ...................],"in sum[mer they will..................],"
AKT 8 2015.pdf,"i-""a  A-na  °KÙ.B. i¿-[""a-qú-lu]",at Anna’s festival they will pay the  silver.
AKT 8 2015.pdf,KÙ.B. i-na *áb-nim  ni-°a-tim],"They will weigh it out by our weight,"
AKT 8 2015.pdf,"ta-ki-tám  i-""a-qú-lu",in the correct amount.
AKT 8 2015.pdf,GÍN KÙ.B. i-)é-er,15 shekels of silver
AKT 8 2015.pdf,"I""-ha-""a-ra ú A-li-a-ah-/""u-""ar","I""ha""ara and Ali’ah""u""ar"
AKT 8 2015.pdf,6? na-ru-uq  ú-(á-tí-im / i-na,"6? sacks of grain,"
AKT 8 2015.pdf,!À.BA na-ru-uq ú 2  kà-ar-pá-at,- thereof 1 sack and 2 jars
AKT 8 2015.pdf,"ar-""a-tim  )í-ib-tám",of wheat they will add
AKT 8 2015.pdf,ú-)ú-bu i-na  ha-ar-pì-im,as interest – they will pay  in the
AKT 8 2015.pdf,"i-""a-qú-lu  ú 10 ak-le",summer and they will add
AKT 8 2015.pdf,"IGI  Ta-ra-ak-""a","before Tarak""a, and"
AKT 8 2015.pdf,"""u-ma  KÙ.B. ú-ta-ru*-nim",When they give back silver
AKT 8 2015.pdf,"rev.  i-""a  A-na  i-""a-qú-lu",they will pay at Anna's festival.
AKT 8 2015.pdf,"°É¿ ""a I""tar-lá-ma-/sí","The house of I""tar-lamass$"
AKT 8 2015.pdf,KÙ.B. a-na,for 2% minas
AKT 8 2015.pdf,"KÙ.B. ""í-im  É-""u-nu",and with price for their house
AKT 8 2015.pdf,"A-""ùr-DÙG ù I""tar-lá-ma-sí","A""""ur-&#b and"
AKT 8 2015.pdf,"""u-ma  ma-ma-an",If anybody raises a claim
AKT 8 2015.pdf,"a-na  Ébe-tí  i-tù-a-ar-/<""í>-im","against her for the house,"
AKT 8 2015.pdf,"A-""ùr-DÙG ù  I""tar-lá-ma-/sí","A""""ur-&#b and I""tar-lamass$"
AKT 8 2015.pdf,"ú-bu-bu-""í",will clear her.
AKT 8 2015.pdf,"(up-pá-am  ""a  ""í-im",The tablet recording the payment
AKT 8 2015.pdf,Ébe-tí   a-ni-ú-tim,for this house with the seal
AKT 8 2015.pdf,"""a  ku-nu-uk  nu-a-im",of the Anatolian who was
AKT 8 2015.pdf,"be-el  É  pá-nim  A-""ùr-/DÙG","the previous owner of the house,"
AKT 8 2015.pdf,a-na !a-lim-ma  i-dí-in,"A""""ur-&#b has given to !alimma."
AKT 8 2015.pdf,IGI  dUTU-ba-ni,"In the presence of !ama""-b#ni,"
AKT 8 2015.pdf,"[IGI]  A-""ur-ma-lik","[of] A""""ur-m#lik,"
AKT 8 2015.pdf,[IGI]  Sú-in-SIPAD,[of] Suen-r(’$.
AKT 8 2015.pdf,"It is tempting, although both names are not rare, to identify I""tar-lamass$ with Elamma’s","daughter of that name and A""""ur-&#b with her brother. If so, the fact that I""tar-lamass$ is"
AKT 8 2015.pdf,"°lu¿  ""a-mu-ni",seal E (upside down)
AKT 8 2015.pdf,"seal F:  inscription A-""ùr-DINGIR / DUMU  x [ ......]",The other seals have no inscriptions
AKT 8 2015.pdf,XIII. ENNAM-SUEN (211-234),"The house of Elamma contained about thirty texts related to a certain Ennam-Suen, letters"
AKT 8 2015.pdf,"not mention a name) refers to Ennam-Suen. The 1992 group, however, also comprises a fair","number of records of Elamma and Lamassutum (letters, memorandums, etc., mainly those with"
AKT 8 2015.pdf,Ennam-Suen was a very popular name and we know some forty different men so named.,"Only two texts of our group give the name of his father, Amur-!ama"" in *232:4-8, where"
AKT 8 2015.pdf,"*233:7-8, a quittance for a debt Ennam-Suen owed to Ilam-kurub.85 Their subject matter does","not link up with that of the other texts in this chapter, but if #l-$%b was indeed the brother of"
AKT 8 2015.pdf,"“our” Ennam-Suen, it becomes understandable why he acted as his guarantor in *226 during","eponymy year 82,86 which is only one year later than *232. The dated occurrences of Ennam-"
AKT 8 2015.pdf,"Suen in our file, always in debt-notes, eponymy years 82 (*229), 92 (*230), 96 (*231), and 99","(*228), have a time range which is entirely possible for one single trader. Moreover, the exca-"
AKT 8 2015.pdf,Ennam-Suens occur:,"E. son of Ennam-A""""ur, witness in *298 during the year REL 108. Outside the archive as"
AKT 8 2015.pdf,"as “one third share (""al""$tum) in the caravan of Ennam-Suen”.","87 Kt 94/k 180 (courtesy of C. Michel) is a quittance for a silver debt owed by Ir’am-A""""ur to !u-I""tar, but"
AKT 8 2015.pdf,"Muti-A""""ur as judge in a conflict between A""""ur-m%lik and !*-B&lum, and in *76:10-13 // *77:",5-10 (see the comments on these texts) we meet an Ennam-Suen indebted for two amounts of
AKT 8 2015.pdf,AN.NA a-na ni-ip-lá-/tim,‘I took the tin as
AKT 8 2015.pdf,al-qe-ma 7 GÍN.TA,balance payment and I  have
AKT 8 2015.pdf,a-na KÙ.B. pá-i,promised a rate of 7 shekels to 1
AKT 8 2015.pdf,a-dí-in AN.NA-kam,in silver.’ You took along the tin
AKT 8 2015.pdf,"[tù-u]b?-lá-""u-ma* tù-pá-&é-er-""u","and unpacked it,"
AKT 8 2015.pdf,"tù-BA-li-ih  ""u-/ma",you have ..........  If
AKT 8 2015.pdf,rev.  a-ta AN.NA a-na KÙ.B.,you want to take tin for silver
AKT 8 2015.pdf,"sú-ri : té-ta-na-pá-á""-ma","deceit, so that I cannot fail"
AKT 8 2015.pdf,"""a  tù-BA-li-hu  li-bi4",to be angry because you have
AKT 8 2015.pdf,ú-lá  ma-ri-i' ù a-na,..............  and angry
AKT 8 2015.pdf,"KÙ.B. ""a té-ri-""u-ni",too about the silver
AKT 8 2015.pdf,li-bi4 ú-lá ma-ri-i',that you requested?
AKT 8 2015.pdf,"mì-""um TÚG ""a a-ha-tí",Why have you held back
AKT 8 2015.pdf,"a-na li-ta-áb-""í-a tù-""é-bi4-lá-/ni",the garment my sister had
AKT 8 2015.pdf,ta-ak-lá ù TÚG lu-bé-°ri?]*,sent me to wear? Send me also
AKT 8 2015.pdf,"le.e. [""a] ta-ak-lu-ú : ""é-bi4-lam","the ..... garments that you held back,."
AKT 8 2015.pdf,[x ] a-ta-al-kam-ma,[then] leave and come here
AKT 8 2015.pdf,"Darga, 212), maknakam ... tap&urma u &upp# tu-BA-li-ha, «you opened the (sealed) strong room","and ..... the tablets», which seems to require a different verb, used in l. 14 without a direct"
AKT 8 2015.pdf,"TÚG lu-bé-[x (x)] must be the rare noun lub#rum, mentioned in Michel – Veenhof 2010,","235, which also occurs in TPAK 1, 32:32 and 59:18."
AKT 8 2015.pdf,ù En-na-Sú-in  [qí-bi4-ma],and Enna(m)-Suen:
AKT 8 2015.pdf,"la1-dí-a-am-ma  mì-""[u]","my goods at the start, so why"
AKT 8 2015.pdf,ú-nu-tí-a  ta-at-ba-al-m[a],have you taken away my goods
AKT 8 2015.pdf,ú-lá  ta-sí  ù  u4-ma-[am],with me? And today you have
AKT 8 2015.pdf,lu-qú-tí x* ta-ar-de8-°a¿-/ma,taken along my merchandise
AKT 8 2015.pdf,"ku-nu-ke  ""a  a-bi4-/a",and the seals of my father
AKT 8 2015.pdf,ù  um-mì-a-ni-a,"and my investor(s), you have"
AKT 8 2015.pdf,tù-pá-&é-er-ma,me even having seen them and
AKT 8 2015.pdf,tu-BA-li-ih TÚG 'u-ba-/tám,so have .........  My sister
AKT 8 2015.pdf,na-ar-ba-am  a-ha-tí,"sent me a soft garment,"
AKT 8 2015.pdf,"tù-""é-bi4-lam a-ta  TÚG",but you have held back
AKT 8 2015.pdf,"ta-ak-ta-lá  ""u-ma a-""u-um","that garment. If, because of"
AKT 8 2015.pdf,TÚG  a-mì-e-im  ki-ma (eras),"this textile, as if it were your"
AKT 8 2015.pdf,"""a  a-bi4-kà  na-pá-á""-/ta-[kà?]","father’s, I have not cut your throat,"
AKT 8 2015.pdf,ha-bu-lá-ku-ma  3 TÚG 'ú-[ba-tí-a],that you have held back
AKT 8 2015.pdf,ta-ak-ta-lá  ki-ma,3 textiles of mine?  That
AKT 8 2015.pdf,[a-ta?] sà-ra-tí-ni-m[a .......],....... you are false(?) and
AKT 8 2015.pdf,le.e. pu-ru-sà  °i-dí¿*-ni  a-na-ku,"the decision of  ............,"
AKT 8 2015.pdf,"lá  i-de8-e  mì-""um  a-ta",would I not know that? Why have
AKT 8 2015.pdf,ú-nu-tí-a  ta-at-°ba-al],you taken away my goods?”
AKT 8 2015.pdf,"immediately», occur. Cf. Kt n/k 1618:5-11, 6 TUG.HI.A l% pani%tim l% urki%tim .... ana (8) b#t","k$rim niddi 3 TÚG.TA ina pana (10) niddi ú 3 TÚG.HI urki%tim, “we deposited 6 textiles from"
AKT 8 2015.pdf,"Iddin-Suen also mentions the fear he experienced in *211:10, 14.","17. a-""u-um for a-""u-mì is unique, but the final sign (written over an erasure) seems to be UM."
AKT 8 2015.pdf,like DÍ (i-lí-ni is not possible). I follow Kouwenberg's suggestion to take the sentence as a,"question, because of the plene writing of id#."
AKT 8 2015.pdf,A letter on a small oblong tablet (3.6 x 4.3 cm) in which Iddin-Suen gives Ennam-Suen,"instructions involving a certain Hadia""""u, who is not known from other texts, and again raises"
AKT 8 2015.pdf,qí-bi4-ma  'ú-ha-<<'ú>>-ra-am,“The boy who is
AKT 8 2015.pdf,"°dí-""]u-m[a*  x x¿*  li-qí","Sell him and collect [his price?],"
AKT 8 2015.pdf,"KÙ.B.  ku-""u-ud",(and so) obtain silver.
AKT 8 2015.pdf,ù TÚG a-bar-ni-am,and the Abarnian one
AKT 8 2015.pdf,"""a ta-ak-lu-/ú","that you held back,"
AKT 8 2015.pdf,"kà-[il5]  ""u-ma",his hem. If he does
AKT 8 2015.pdf,"A letter to A""""ur-n%d%, Suen-il""u and Ennam-Suen by !arrum-k&n. The issue is a conflict about","textiles of one of the addressees, presumably the first one, who had accused the writer of having"
AKT 8 2015.pdf,ù En-na-Su-in,"and Ennam-Suen,"
AKT 8 2015.pdf,"i-na Wa-á""-ha-ni-a",“When we met in
AKT 8 2015.pdf,ni-na-me-er-ma  um-ma,"Wa""haniya yousing said:"
AKT 8 2015.pdf,a-ta-ma TÚG.HI.A  É.GAL-lúm,‘It was not the palace that took
AKT 8 2015.pdf,ú-la it-ba-al  a-ta-ma,"the textiles away, it was yousing"
AKT 8 2015.pdf,"ta-at-ba-al-""u-nu",who took them away!’
AKT 8 2015.pdf,"i-nu-mì  ú-""é-'í-ú-ni",When it removed them
AKT 8 2015.pdf,"a-na-ku lá-""u-<a>-ku : qá-tí","I was not present, the palace"
AKT 8 2015.pdf,i'-ba-at-ma É-tí,traders and they searched
AKT 8 2015.pdf,ú-na-dí-du-ma TÚG.HI-tí-kà,my house and removed your textiles.
AKT 8 2015.pdf,a-dì(TI)-a-kum,a tablet for you
AKT 8 2015.pdf,"l.e. ú ""í-bé-a az-ku-ra-/kum",and I named you my witnesses.
AKT 8 2015.pdf,"""í-bé-a a-na ba-áb / DINGIR",I am ready to lead my witnesses
AKT 8 2015.pdf,"rev. ú-""é-ra-da-ma",down to the Gate of the god so that
AKT 8 2015.pdf,"&up-pá-am ""a ku-nu-ki-""u!(KU)-nu",you can acquire a tablet with their
AKT 8 2015.pdf,"""a 4 : ""u-nu-tí *ta-lá!(TAL)-qé","seals, those of these four men."
AKT 8 2015.pdf,"a-hi a-ta : ""a a-wa-tim","Please my brother, are we men to"
AKT 8 2015.pdf,"né-nu ""u-ma a-na ma-mì-tim",fight? If you wish to start a judicial
AKT 8 2015.pdf,"li-bi-kà a-na ""a ki-/ma <ku-a-tí>",write down you grievances for  <your>
AKT 8 2015.pdf,lá-pí-ta-ma,"representatives, so that they"
AKT 8 2015.pdf,lu-ta-mì-ú-ni &up-pá-am,can make me swear. Give the tablet
AKT 8 2015.pdf,"""a ku-nu-ki-a ""a tù-kà-lu-/ú",with my seal that you have in your
