transliteration,translation
murus qaqqadi . . . kÿma mê ri-hu-ti tabkuti ana erseti lÿrid,"let the head illness seep into the ground like leftover, spilled water"
ana ahatija u ana re-e-hé-ti assatika . . . lu sulmu,may it be well with my sister and your other wives
atû É pe-tu-u,"go, doorman, open up the house"
pi-i-su i-pe-ti,he opens his mouth
mittu ana sadî pi-i-sú pi-i-ti,the divine weapon holds its mouth open toward the mountain region
rutubtu up-ta-ta,the damp soil is broken up (by the plow)
muttallik musi sa dalatu edletu ina ramanisina ip-pa-ta,"one who walks about at night, (for whom) barred doors open by themselves"
KÁ sa la belija ul a-pe-et-ti,I will not open the entrance without the permission of my lord
mamma KÁ merestisunu ul BAD,no one is to open the entry (to the storeroom) of their consignment
ummu ana marte ul i-pa-te babsa,a mother does not open her door to her daughter
uznaja ana madarÿja u pí-ir-hi-su-nu ibassê,I am attentive to my superiors and their oˆspring
RN u pí-ri-ih-su ul isapparunêti,Zimrilim and his oˆspring are not ruling us
istu pana u warka ana pí-ir-hi-im sa x-x-ia-a aktanarrab,I constantly pray for the oˆspring of my . . . for ever and ever
liddinka pir-åa,so that she may grant you oˆspring
ana kâsa ana bÿtika ana zerika ana NUNUZ-ka ittanabsû,"constantly befalls you, your house, your progeny, your oˆspring"
pi-ir-åi a-la-lu sa naplussu nuhsu,"(my lover Zababa) is the oˆspring of the work-song, whose glance is prosperity"
pi-ri-å-sá luåtu sibissa mutu nabnÿssa damu u sarku,"the luåtu disease is her oˆspring, her grip means death, she produces blood and pus"
awÿlum sû pí-ir-hu-um sa PN mar RN,"this man is the oˆspring of PN, son of RN"
DN pí-ri-ih-su lilqut,may DN take away his oˆspring
pír-åi belutisu liballû,may they (Anu and Adad) extinguish the progeny of his reign
Ninurta u Nusku lisammehu pi-ri-iå-sú,may Ninurta and Nusku make his progeny ˘ourish
ilu rabûtu kÿma samê u erseti isdÿ pi-ri-å-ka lukinnu,may the great gods make the foundations of your oˆspring as ˜rm as heaven and earth
kinni pi-ir-å-ia,˜rmly establish my oˆspring
aj usâ pir-hi-sú,may no oˆspring of his come forth
fPN . . . GI.PISAN lisap-liskama,fPN should let you see the container
GI.PISAN ina kunukkika kunuk,seal the container with your seal
assum lubartim sa ina GI.PISAN KASKAL.LA saknat,as for the clothing which is in the travel chest
pi-sa-an-na-ti-ka . . . ana al dannutika surib,"bring your chests (your barley, your silver, your goods, your possessions) into your stronghold"
sammahu sa . . . kÿma pi-sa-an-ni irraksu,the large intestine which was (empty for lack of food and) tied like a (wicker) basket
ina balu kâtu mannu pur-sa-a iparras,"without you, who can make decisions?"
summa dajanum dÿnam idÿn pu-ru-sà-am iprus kunukkam usezib warkanumma dÿnsu ÿteni,"if a judge renders a verdict, gives a decision, or deposits a sealed opinion, but later changes his verdict"
sarru pur-su-sú-nu la iparras,The king cannot give a decision about those people who come before the king
bab ták-ki-ri-i tatamar,did you see the gate of the canal?
summa sahÿtu ták-ki-ra Ù.TU,if a sow gives birth to t.
ina tak-ku-li-ia5 nakru ileqqe,the enemy will plunder in my t.
abÿ ir-ha-an-ni ummÿ uldanni,"my father sired me, my mother bore me"
Anu sar ilÿ ersetu ir-he-e-ma,"Anu, the king of the gods, inseminated the earth"
Anu ir-hi-a-am samê samû ersetam uldunim,Anu inseminated the sky and the sky gave birth to the earth
urbatu urbatu urbatu samtu itbâmma urpata samta iktum zunnu samu itbâmma ersetu samtu ir-hu,"a worm, a worm, a red worm arose and covered a red cloud, a red rain began and impregnated the red earth"
umÿ 6 u 7 musiatim Enkidu tebÿma samkat ir-hi,six days and seven nights Enkidu was aroused and lay with PN
assat sÿmatim i-ra-ah-hi sû panânumma mutum warkanu,"he has intercourse with the lawful wife, he is first, the husband only afterward"
sinnistu sî ina suqi sa arnam isû ir-hi-si,a guilty person has had intercourse with that woman in a public place
ina suttisu ana sinnisti ithema la ir-hi,if a man has approached a woman sexually in his dream but did not have intercourse with her
a-ra-ah-hi ramanÿ a-ra-hi pagrÿ kÿma kalbu u kalbatu sahû sahÿtu irtakbu ina EDIN-sú kÿma epinnu ersetu ir-hu-ú ersetu imhuru zerasu limhur ramanÿ li-ir-hi ramanÿ,"I inseminate myself, I inseminate my own body, just as dog and bitch, boar and sow copulated in their (text: its) field, just as the plow inseminated the earth (and) the earth received its seed, so may I receive, so may I inseminate myself"
a-ra-ah-hi-ka ramanÿ MIN pagrÿ kÿma Sumuqan ir-hu-u bulsu lahra immersa sabÿta armasa atana mursa,"I impregnate myself for(?) you, I impregnate my own body, just as Sumuqan impregnated his herds, her ram the ewe, her buck the gazelle, her foal the jenny"
summa marusma murussu i-re-eh-hi-sum-ma damu maåduti ina majalisu innamru,if while he is ill his illness overcomes him and much blood is found in his bed
summa . . . UD.1.KAM izzibsumma UD.2.KAM DUGUD-su i-re-eh-hi-sum-ma,if (the fever) leaves him the first day (but) the second day it affects him more strongly
girrija ru-qis ismema,he heard from afar of the advance of my campaign
ru-qé-e-tú sa nari selepputatu sa tabalu ana libbi nari kakkÿsina irappisa,"she-turtles from the river, she-tortoises from the dry land beat their weapons together toward(?) the river"
URUDU ru-uq-qá-tu-ki anÿna,where are your copper r.-s?
inuma ru-qá-am rabiam ublam,when he brought the large cauldron
ennepsate kÿma ri-qí URUDU hubulli,I have become like a pledged copper vessel
asar pit-nu saknu la terrub nâra sihra mude pit-ni la tusessâ,"do not enter where the p. is placed, do not drive out the young musician skilled in the p."
pit-nu u rigma sumsukaku,I am bereft of(?) the p. and (its) sound
PN LÚ.SAG.LUGAL sa ina muhhi kirê sa Upî saknu,"PN, the royal officer who was put in charge of the orchards of Opis"
PN u PN2 LÚ.SAG.LUGAL kî upÿdusunuti kî issûsunuti ittatlak,"after the royal officer had arrested PN and PN2 and had them taken away, he departed"
LÚ.SAG.LUGAL sa dulla useppisu,the royal officer who organizes the tasks to be performed
satammu u LÚ.SAG.LUGAL umma sarru ispurassu iqtabânnâti,the administrative officer and the royal officer told us: The king has sent him here
LÚ.SAG.LUGAL rab birte ina muhhisunu aptiqidi,I put a royal officer in charge of them as commander of the fortress
LÚ.SAG.LUGAL ana pan PN sa umisu illaku,whenever the officer of the king approaches PN
10 LÚ.SAG.LUGAL mala ana panÿkunu illaka,"ten royal commissioners, as many as are coming before you"
assum ÁB.{I.A ina pé-e sa let {abur akalim têretim supusim . . . belÿ ispuram,my lord wrote me to have extispicies made regarding pasturing the cows on the stubble along the Habur river
ebura tuklat nisesu u Ú pu-e napsat (or nablat) bulisu abris aqudma,"like brushwood I burned the crops on which his people depended and even the straw, the sustenance of his herds"
eburesunu Ú pu-e-su-nu asrup,I burned down their crops and their straw
Ú pu-e anakkis,I will cut hay (for the horses)
adi la ta-ki-it-ti atlukika la ta-muru ammÿnim taspuram,why did you write to me before you were completely sure about (the time of) your departure?
ta-ki-it-ti temim sâtu ileqqûnimma ana ser belija arhis asapparam,I will write to my lord immediately after they have received confirmation of that affair
adÿni ta-ki-it-ta-a-wa-tim sinati ippÿ RN ul esme,so far I have not received confirmation of these matters from Hammurapi himself
annÿkiam anaku adi ta-ki-it-ta-am ammaru . . . wasbaku,"as for myself, I will stay here until I am completely informed"
awatum sî ta-ki-it-tum lu tÿdia,you should know that the matter is absolutely certain
sÿbÿ ina ták-kan-ni tustamÿt ardati . . . ina ursisina tustamÿt,"you caused the old men to die in their niches, the girls in their bedrooms"
ana kuri sa ták-kan-ni kasÿti tuserred,you place (the mixture) in the cold chamber kiln
PN . . . ana PN2 . . . iqbi umma liginnÿ ana sirkuti ul tusaqbi kî sirku ina muhhi ták-kan-ni-sú ittalku u liginnÿ ul taqabbû hÿtu sa sarri isaddad,"PN said to PN2: You did not have the oblates recite, if an oblate goes to his t. and you do not recite, he is liable to punishment by the king"
summa . . . ana erseti ruåtasu i-ret,if he spits(?) his saliva on the ground
dAnunnaku kÿma seni ir(!)-te-å-ú,(I am the one who) pastures the Anunnaku like a flock
sa ittanallaku umi ú musi ir-te-e-ú,(the shepherd) who goes about shepherding day and night
summa awÿlum naqidam ana ÁB.GUD.{I.A u U8.UDU.{I.A re-im ÿgur,if a man hires a herdsman to tend cattle or sheep and goats
kÿma ina tuppi belija issaprakkum pani U8.UDU.{I.A sa te-re-hu-ú sabtam . . . ana GN sinqam,"as was ordered to you in a letter of my lord, take the flock you are pasturing and come to Babylon"
UDU.{I.A sa i-re-ú li-terma,let him return the sheep which he pastures
sa Dimkurkurra al sar ilani ri-kis matati taptatar ri-kis-su,"you have loosened the structure of GN, the city of the king of the gods, the bond of all lands"
markas samê u erseti ri-kis kibrati,"center of heaven and earth, bond of the regions of the world"
abi dMIN ri-kis samê tepusma,"father Mullil, you made the bonds of heaven"
ri-ki-ìs awÿlÿ sunuti attama,you are the bond between these men
sa ri-ki-is-su la ippattaru,whose bond cannot be loosened
ipattar ri-kis namrasi,she loosens the hold of the disease
Girru qamû lipattir rik-si-ku-nu,may the consuming flame dissolve your machinations
e tamhur e-pi-si u rík-si lemnuti,do not accept sorcery and evil machinations
irakkasani rik-si,they (the witches) bind me with (their) plots
ina itablakkuti putturu rik-su-ú-a,through displacement my sinews are parted
summa rík-su-sú irmû,if his joints are loose
abunnatu ri-ik-si sa ameli sî,umbilical cord (means) bond of a man
qirâtesunu maådati . . . ú-pat-ti-ma,I opened their numerous granaries
ni-is-pè-ra-tim lá pá-tù-a . . . ukâl,"I hold the documents, they have not been opened"
siltah hutpim mu-pe-et-tu-ú i-ir-tim,(Papullegara) the pointed arrow that slices open the breast
sa KI.MA{ annâ ú-pe-tu-ú,whoever opens this grave
gagûm PN i-ri-im-ma ana PN2 ana itassîm iddissima,the gagûm took pity on PN and gave her to PN2 for support
ul labsaku ana nahlaptim usalliakkima ul te-re-mi-ni,"I have nothing to wear, I asked you for a cloak, but you did not take pity on me"
suha-ram e-re-e-em-su,I had pity on the servant
summa ahatÿ atti summa beltÿ atti anaku u atti ni-ir-té-åa-am,"if you are my sister, if you are my lady, let the two of us oblige each other"
kÿma dumquka belutka sÿrti su-ri-å-im-am-ma puluhti ilutika subsâ ina libbija,according to your favor let your splendid rulership become gracious to me and produce respect for your divine majesty in my heart
ana suzub napistisu sepeja isbat rim-mu-ut-tu askunassu,he clasped my feet to save his life and I pardoned him
mÿnam tamurannima ina re-qè-nu-um-ma têrtÿ ana sanîm taddin,What did you take me for that you gave my office to another for no good reason?
kullimanni Uta-naistim re-qá-am,show me the distant PN
belu idi kî la re-qa-å sa ana muhhisina allaku,my lord knows that it is too far for me to go to them
adi la naspertija ana kaspim . . . mimma la ta-ra-ga-ma,"before my written order (comes), in no way sue for the silver"
adi tallakanni lá i-ra-ga-am,he must not sue before you arrive
PN ra-ga-mu-ma ula i-ra-gám,PN shall certainly not lodge a claim
assumi() sirqim ir-gu5-mu,because of(?) the theft they brought a complaint
ana PN2 la i-ra-ga-am,he must not bring a complaint against PN2
ahum ana ahim ul i-ra-ga-am,one will not bring a claim against the other
ana fPN . . . ul i-ra-ag-gu-mu-si,(they swore) they will not sue fPN
mamman i-ra-ga-mu PN !-2 MA.NA kaspam isaqqal,"(should it happen that) anyone brings a claim, PN will pay one-half of a mina of silver"
tup-pi la ra-ga-mi-im anniam usezibusi,they made her issue this document (promising) not to sue
a-wa-ar-ki-at umÿ la ra-ga-ma-am ana baqrÿ izzazzu,they guarantee for all future that no claim (will be brought) by a claimant
ana assatisu ul i-ra-ag-ga-am,will have no claim to his wife
maru hÿrtim ana marÿ amtim ana wardutim ul i-ra-ag-gu-mu,the sons of the principal wife will not claim the sons of the slave girl as slaves
dajanÿ ulammidma . . . ir-gu-um,he informed the judges of the situation and brought a lawsuit (against PN)
narkabtaka ana rigim ra-me-me-sá ina alakika samû u erseti inussu,heaven and earth shake at the rumbling sound of your chariot when you advance
summa lisansu UD.A salmuti malât,if his tongue is covered with black r.-s
LÚ ra-å-sa-a-ni sa mat Kaldi biltu mad-dattu ukÿn,I imposed heavy tribute on the Chaldean chiefs
ma maå atta ina libbi LÚ re-å-sa-ni sa mat Kaldi sa rehakani ma atâ qalaka mat Kaldu isammu,who do you think you are among the Chaldean chiefs left to you? Why do you keep silent (when) the Chaldean land is troubled?
LÚ ra-sá-ni sa mat Kaldu sarra ikarrabu,the chiefs of Chaldea praise the king (as follows)
ina mu-ur-sa-am-ra-su anaku ar-ra-su,I am wasting away(?) from the disease I fell ill with
pan 1 lÿm sabim ra-si-im sa {ana asbatamma,"I took command of 1,000 troops, r. from Hana"
nisÿ sat DN GIBIL-is iqÿsusum u-ra-is-ma,he crushed the people whom Dagan newly(?) gave to him
a-na ursanat ilÿ mu-ra-i-sa-at dadmÿ . . . mu-ra-i-su ﬁa-naﬂ-an-ti dSin,"I (Istar) am the most warlike of gods, crusher of the inhabited world, Sin, crusher in battle(?)"
kakkÿka aj ippaltû li-ra-i-su naki-rÿka,"may your weapons not miss, may they crush your enemies"
ri-qá-tim ittija ÿtawu,he speaks empty (words) with me
114 DUG.{I.A Ì ri-qa-tum ana PN nadna,114 empty oil jars given to PN
summa kasa SUD-ta iddinusu,if they give him an empty cup
tÿde kÿma nakkamatum ri-qa,you know that the storehouses are empty
bÿtam ip-te-ma inanna umma anakuma bÿtam pe-he-e,"he opened the room, now I said: Close the room"
É i-si-ip-pí pí-te res seåe suatu isÿma ana PN mudud,"open the isippu storehouse, check that barley and measure it out for PN"
balum sâlika naspaka ni-pé-et-ti-ma seåam nimaddad,without asking you we will open the storehouse and measure out the barley
nakkamte lu ap-ti nisirtusu lu amur,"I opened his storehouse, inspected his treasures"
qarâtu sa uttati ip-tu-ú-ma issû,he opened the barley stores and removed (the barley)
qú-a-tim ip-ta-na-tí-ú-ma,they constantly open the qû containers
hursianam IGI alikÿ ni-ip-tí,we opened the package in the presence of the messengers
ip-te maltakta,he opened the water clock
PN ina emuqimma ip-te-te-e-ma,PN opened by force
ser belija a-ra-ad-de-em,I will bring the document recording their arrears and the sheikhs to my lord
ir-te-da-a ana mahar abbÿsu,he brought (his battle gear) before his elders
summa awÿlu panÿkunu iseåû ma ana bab dÿnim la i-ra-dí-ú-ku-nu,"if the men come looking for you (pl.), they must not take you to court"
summa mimma iqabbi akkarim ri-dí-su-ma,"if he makes any objection, take him to the karu"
ana karim ir-dí-a-ni-ma,he brought me to the karu (and I made a statement)
PN u PN2 ana bab ilim ir-dí-ú-ni-ma,PN and PN2 took me to the gate of the god
umma sunuma sÿbÿka ri-dam,they said: Produce your witnesses
sÿbÿsu li-ir-dí-a-ma,let him produce his witnesses
missum . . . rabisam ana bÿtija ta-ar-dí-am,why did you bring an attorney to my house?
