id,akkadian,english,source_ref,letter_num,genre
6d3168f3-99ba-46a2-865f-3e60fd30e30a,um-ma a-šur-i-dí-ma a-na a-šur-na-da qí-bi₄-ma 3.6666600000000003 ma-na KÙ.BABBAR <gap> te₉-zi-ba-am 1 ma-na 0.5 GÍN KÙ.BABBAR ša šu-IŠTAR 2 ma-na LÁ 0.5 GÍN KÙ.BABBAR {d}IŠTAR-pì-lá-aḫ tù-šé-bi₄-lam 1.3333300000000001 ma-na KÙ.BABBAR ṣa-ru-pá-am dan-a-šur ub-lam ŠU.NÍGIN 8 ma-na ŠÀ.BA lu-qú-ut 2 ma-na 16.66666 GÍN LÁ 7.5 ŠE a-šur-na-da DUMU ir-nu-it ú-šé-ṣí-a-kum 2.25 GÍN ig-ri sá-ri-dim a-ḫa-ma a-dí-šu-um 16.5 GÍN KÙ.BABBAR a-na šu-sú-en₆ 4.5 GÍN a-na áš-qú-dí-a a-dí-šu-nu-tí ra-ku-sú <gap> šu-ma i-na li-bi₄-kà lá i-šu-ú 16 GÍN.TA AN.NA i-na-pu-lu-ni-kum ù iš-tí a-šur-SIPA ma-lá ta-ší-ta-ni 16 GÍN AN.NA ra-ku-us ṣa-ba-sú-ma ša-áš-qí-il₅-šu iš-tù ší-im URUDU ù 1 GÍN 15 ŠE KÙ.BABBAR ša i-na li-bi₄-šu tí-šu-ú ša-qú-lu 0.33333 ma-na 3 GÍN 22.5 ŠE KÙ.BABBAR a-na a-šur-SIPA a-pu-ul 0.33333 ma-na KÙ.BABBAR ší-im ANŠE a-na ú-ṣú-ur-ša-a-šur áš-qúl 5 ma-na ḫu-ša-e i ša-am-ší tù-uṣ-ú ta-al-qé KÙ.BABBAR-áp-šu-nu 4 GÍN 0.5 GÍN 15 ŠE wa-ṣí-tum ta-áš-pu-ra-ma ú-ṣí-ib 5.5 ma-na KÙ.BABBAR ša šé-ep en-am-a-šur 3 GÍN i sá-nu-qí-im im-ṭí-ma am-ší-ma i ni-kà-sí lá áš-ku-na-kum 2 UDU ša DUMU pè-da-a 5.5 ma-na 1 UDU 1.8333300000000001 ma-na ša i-dí-lim 1 UDU 3 ma-na 1 UDU 2.5 ma-na 5 GÍN 1 UDU 2 ma-na 10 GÍN ša a-šur-SIPA 1 UDU 2.33333 ma-na ša zu-a 1 UDU 2.6666600000000003 ma-na ša tù-lí-a 1 UDU 3.33333 ma-na ša DUMU tù-lí-a-ma GAL 1 TÚG 8.66666 ma-na ša a-šur-DU₁₀ ta-am-ší-ma áš-qúl ŠU.NÍGIN URUDU 32 ma-na LÁ 5 GÍN KÙ.BABBAR-áp-šu-nu 0.33333 ma-na LÁ 0.83333 GÍN a ší-im TÚG-tim ù UDU.ḪI.A ša ta-am-ší-ú áš-qúl 1-<gap> GÍN iš-tù ša-du-a-at KÙ.BABBAR-pì-kà ša šé-ep be-lí-a-lim ù DUMU ku-um-ri-im a-pu-ul 3 LÁ 0.25 GÍN KÙ.BABBAR iš-tù ša-du-ú-tum gám-ra-at-ni a-na IŠTAR-pì-lá-aḫ ù DUMU ir-nu-it a-pu-ul 1 ma-na KÙ.BABBAR a-ší-im 2 GU₄.ḪI.A ù ú-ṭí-tim a-na me-er-e ša-ku-li-im ag-mu-ur ší-tí KÙ.BABBAR-pì-kà 3 ma-na 0.66666 GÍN i-na li-bi₄ 5 ma-na 1 GÍN KÙ.BABBAR lu-qú-tim ša šé-ep en-nam-be-lim ú-ṣa-ḫe-er ší-tí KÙ.BABBAR-pì-a 2 ma-na 0.33333 GÍN i-na pá-né-e-ma šé-bi₄-lam li-ba-kà lá tù-lá-ma-an a-na a-wi-li aḫ-ša-aḫ-ma al-qé,"\nThus (speak) Aššur-idi: tell Aššur-nâda.\n3-129 left me 3 3 silver mines. 1 mine 2 shekel\nsilver (comes) from Sü-Ištar. You sent me 1 mina\n59 2 shekels of silver (by) Ištar-pilah. Dan-Aššur brought me 1 min of fine silver. In total, (there are) 8 mines.\nOf this amount, Aššur-nâda, son of Irnuid, sent for you merchandise amounting to 2 mines 16 shekels\n112 2 grains; I also gave him the salary of the donkey driver (namely) 2 4 shekels.\n13-2016 2 shekels of silver to SU-Sin, 4 2 shekels to As-\nqudiya, I gave them to them, they have the obligation to pay.\n:If they have nothing in your account, they will have to make you a compensatory payment of 16 shekels of tin per (silver shekel). Likewise, for everything you left me left over with Aššur-ré'i, he is obliged to pay 16 shekels of tin<per (shekel of silver)>, seize it and make him pay it.\n21-27Once the price of the copper as well as the shekel\nand the 15 grains of silver that he owed you have been paid, I\nrepaid to Aššur-ré'i 23 shekels 22 2 grains of silver (and)\nI paid 3 mina of silver, the price of the donkey to Usur-ša-Aššur.\n28-34The day you left, you took 5 mina of scrap (of metal), their price (amounts) to 4 shekels; the export tax at 2 shekel 15 grains. You wrote to me about this and\nI added it. 5 2 silver mines from the Ennum-Aššur transport; 3 shekels of silver were missing when it was checked, and I forgot to charge them to you at the time (of the balance) of the accounts. 35-422 sheep from the son of Pedâya: 5 2 mines (of copper), 1 sheep: 1 s mine, from Iddin-(i)lim, 1 sheep: 3 mines, 1 sheep: 2 3 mines 5 shekels, 1 sheep: 2 mina 10 shekels from Aššur-ré['i], 1 sheep: 2 3 mina from Zua, 1 sheep: 2 mina from Tuliya, 1 sheep: 3 3 mina from the eldest son of the same Tuliya. You forgot 1 cloth, or 8 3 mines, from Aššur-tab, and I paid for it. In total (that's it)",KUG 27,252,letter
033a163a-4b61-58d2-c916-d47a41212305,um-ma a-šùr-i-dí-ma a-na a-šùr-na-da qí-bi₄-ma ta-li-kam-ma a-dí 5-ší-šu ù šé-ší-šu tù-pá-šé-er ù kà-ki ša a-šùr ù a-šu-ri-tim im-ḫu-ṣú-kà-ma ù tù-pá-šé-er um-ma a-ta-ma i-na ṣé-ri-šu le-mu-ru ša a-wa-at ì-lí a-na ša ta-ni-iš-tim i-ša-ku-nu a-dí-ni lá tù-ṣí ṣú-ḫu-ur-kà a-na ú-ri-im kà-šu-ud tù-lá-kà i-a-tí ta-áš-ḫu-ut-ma ú i-na ri-im ṣú-ùḫ-ri-ma a-zu-áb a-šùr ù a-šu-ri-tum uš-ta-na-ú-du-kà um-ma šu-nu-ma lá-am-na-tim i-na li-bi₄-šu e-ta-wu li-bu-šu lá iš-ru-ni-ku-um qá-sú na-ba-al-ku-ta-at kà-lá a-wa-tim ša ì-lí e-ta-wu-ni-ku-um a-wa-tim ša be-tí-ni a-dí a-sú-ri-ma ta-am-tí-ší um-ma DINGIR-lu-ma a-wa-tí-ni ú-lá im-tù-a a-pu-tum a-wa-at ì-lí ú-ṣú-ur šu-ma lá ta-ṣú-ur ta-ḫa-li-iq i-na pá-ni-tim lu-mu-un li-bi₄-a ma-ad ù li-ba-kà i-de₈ um-ma a-na-ku-ma ù-um-šu-ma ṣa-ḫe-er ù a-wa-at ì-lí iš-té-me li-ba-kà lá ú-la-mì-in,"\nThus (speak) Asšur-idi: tell Asšur-nâ,dd.\n3-11You came, and five or six times you broke\n(your word given to the gods)! Then the weapons of Agšur and\nAssuritum have struck you, because you have broken (your word). You\n(had however said) this: “Let us point the finger at the one\n(who has enough disregard) for divine words to consider them as (simple) human wordsb! »\n11-17You haven't left yet! You (want) to use your child to reach (...)c. You were afraid of me because\nI languish out of compassion for (this) same child!\n17-22Asšur and Assuritum never cease to warn you by\nproclaiming: “He dispenses evil in his heart!\nHe is not just towards you, he has committed a crime! »\n23 1 Of all the orders that the gods have given you, you\nhave clearly forgotten the words concerning our family!\nIndeed the gods (said) this: ""He refuses to hear our","TC 3, 93",253,letter
e9d363f4-174f-80fe-3768-b4e16a2f5bba,um-ma a-šùr-i-dí-ma a-na a-šùr-na-da qí-bi-ma mì-šu ša ta-áš-pu-ra-ni um-ma a-ta-ma i-na KÙ.BABBAR-kà ni-kà-sí-a a-ša-qal pá-kà ta-dí-nam pá-i ú-la a-dí-na-kum ù tù-sà-li-a-ma IGI a-šùr-ka-ší-id 20 {TÚG}ku-ta-ni a-qí-ša-kum iš-tù a-wa-tù-ni gám-ra-ni lu i-ší-im TÚG.ḪI-tí lu i-ší-im ANŠE.ḪI.A KÙ.BABBAR pá-ni-a-ma 10 ma-na šé-bi-lá-ma 2 GÚ AN.NA la-áš-a-ma lu-šé-bi-la-ku-ma né-ma-al-šu a-ku-kúl mì-ma i-na KÙ.BABBAR-pì-a la ta-kál li-ba-kà i-zi-iz li-ba-kà la ta-za-az me-ra-kà ú-ra-bi-ma um-ma šu-ut-ma lá a-bi a-ta it-bi-a-ma i-tal-kam ù me-er-ú-wa-tí-kà ù-ra-bi-ma um-ma ší-na-ma la a-bu-ni a-ta i-na ša-al-ší-ma u₄-mì-im it-bi-a-ma i-tal-kà-ku-ma tí-ir-ta-kà lu i-de₈,"\nThus (speak) Asssur-idi: tell Asssur-nâ,dâ,.\n3—'°Why did you write me this: “You promised me\nthat I could pay (the balance of) my accounts with your\nmoney! » I did not promise you, but you begged me, and I offered you 20 kutânum cloths in front of Asssur-kasid.\n""-23Since our deal has been concluded, send me the money quickly, either on the price of the cloths, or on the price of the donkeys, (for a total) of 10 mina. I will buy 2 talents of tin and I will send them to you; you must not spend any of my money. Do as you wish or not.\n24-33 I raised your son, but he (said) this to me: “You are not my father!”","CCT 3, 6b",254,letter
f49dcb4a-246f-a124-1b49-baf06a276bc8,um-ma a-šùr-i-dì-ma a-na a-šùr-na-da qí-bi-ma 10 ma-na KÙ.BABBAR tù-šé-bi-lam ŠÀ.BA 2 GÚ 10 ma-na ku-nu-ku 16.5 GÍN.TA KÙ.BABBAR-pí-šu 7.83333 ma-na 2.6666600000000003 GÍN 4 TÚG šu-ru-tum 5 {TÚG}ku-ta-nu 0.5 ma-na KÙ.BABBAR it-bu-lu 7 GÍN i-na ma-sà-i-im im-tì 17 GÍN KÙ.BABBAR ší-im 1 ANŠE 5 GÍN ú-nu-sú 0.33333 ma-na KÙ.BABBAR ší-im 2 TÚG šu-ru-en ša a-šùr-ta-ak-lá-ku e-BA.ZI-ku-ni um-ma a-ta-ma i-na 1.3333300000000001 ma-na KÙ.BABBAR ša en-na-be-lúm na-áš-ú-ni le-qé KÙ.BABBAR ú-la al-qé i-na KÙ.BABBAR a-nim al-qé 12 ma-na 5 GÍN AN.NA-ak qá-tim 15 GÍN.TA 0.66666 ma-na 8.33333 GÍN KÙ.BABBAR-pí-šu mì-ma a-nim a-šùr-ta-ak-la-ku i-ra-dì-a-kum gám-ra-kum,"\nThus (speak) Assur-idi: tell Asšur-nâda.\n3-25You sent me 10 silver mines. Thereupon, 2 ta-\nlent 10 mines of tin sealed at a rate of 16 â shekels\n(of tin) for one (silver shekel), its price in silver (amounts\nto) 7 mines 52 3 shekels; 4 fabrics-širnm (and) 5 fabrics-\nkutânv,m cost â mi[ne] silver; 7 centuries were missing\nwhen washing the argenta. [17 shekels of silver], price [of a donkey], 5 shekels: the export tax, s min[ine] of silver: price of 2 cloths-š]v,rnm that Aššur-takl .ku left for you - you (told me) this: “Take (it) from 1 s mina of silver that Ennu(m)-Bélum brought. » But (as) I hadn't taken the money, I took it from this money. 12 mines\n5 shekels of tin for current expenses at a rate of\n15 shekels (of tin) to one (shekel of silver), its price in silver (amounts to) 48 s shekels.\n26-28Ašur-taklâ,ku leads you all this. (All of this\nwas) spent on you.\n377. See for example the letter published by V. DONBAZ,\nÇiviyazala Belgeler. Cuneiform Texts in the Sadberk Hamm Mu-\nseum, Istanbul, 1999, n°19, where he orders his eldest son to repay two debts.\n378. For this file, see section 5.3. of the chapter devoted to commercial associations, especially p. 321 and 345.","CCT 3, 5a",255,letter
d54d6fb9-bd08-d1d0-8058-f376f9098c5b,um-ma a-šur-i-dí-ma a-na a-šur-na-da qí-bi-ma 1 GÚ AN.NA ša a-lá-ḫi-im šu-a-šur li-dí-na-ku-ma 10 ma-na KÙ.BABBAR ṣa-ru-pá-am a-na e-tí-šu šu-qú-ul-šum ku-nu-ki ša a-lim{ki} 2 šu-uq-le-en₆ li-dí-a-ku-ma ìš-té-et ú-sú-uq,"\nThus (speak) Aššur-idi: tell Aššur-nâdâ.\n4-15Let Su-Aššur give you 1 talent of tin coming from Alâhum and pay him at the appropriate time for him\n10 mines of fine silver. Let him give you 2 packages (with) the\n_seal of the City (of Aur), and choose one of them.\n","TC 1, 8",258,letter
dce8df93-a002-6cb0-2b78-44957c06b3c0,a-na a-šùr-i-dí qí-bi-ma um-ma a-šùr-na-da-ma a-bi₄ a-ta be-li a-ta-ma 1 ma-na KÙ.BABBAR ša kur-ub-IŠTAR ub-lá-ku-ni ù mì-ma lu-qú-tim ša ì-lí-a-lúm ú-šé-bi₄-lá-ku-ni i-na pá-ni-im-ma áb-kà-ma lu-qú-tum a-na ba-ra-im li-ik-šu-da-ma i-na ḫa-ra-nim lá-am-ḫu-ur-ší-ma a-na-kam li-ší-me-ma be-el qí-ip-tí-a ba-áb ḫa-ra-ni-a ša qá-ta-tim lá e-ri-ší-ma lá a-ba-áš šu-ma lu-qú-tum lá uṣ-a-ma a-na-kam lá i-šé-me ma-nu-um ša a-na ma-li-šu KÙ.BABBAR qá-ta-tí-a il₅-ta-pu-tù um-ma šu-nu-ma a-na ṣé-er a-bi₄-kà ta-lá-ak a-bu-um ki-i šu-mì-šu <big_gap> lu i-de₈ ma-num dam-qá-ni-ku-um a-na KÙ.BABBAR ma-aḫ-ri-kà na-dí-ma a-na-kam TÚG.ḪI.A a-na qá-tí-kà ù qá-tí-a KÙ.BABBAR ú-ša-qal-ma ke-na ak-ki-tim áš-ta-na ba am ma-am ù da-tám ki-a-ma ú-ša-qal šu-ma ku-a-am lá tù-šé-ba-lam₅ KÙ.BABBAR ša qí-ip-tí-a ù na-ak-ra-am ša a-šùr-ta-ak-lá-ku ú-šé-bi₄-lá-ku-ni lu-qú-tám za-ki-a-ma áb-kà-ma a-na-kam li-šé-me-ma ba-áb ḫa-ra-ni-a be-el qí-ip-tí-a lá i kà-le-e-ma lá a-ḫa-li-iq,"\nSay to Aššur-idi: thus (speak) Aššur-nâdâ.\n3-21 You (are) my father, you (are) my master. (Related) to the silver mine that Kurub-Ištar brought you and\nall the merchandise that Ill-aLUM sent you, send (all\nthat) by the next (caravan) so that the merchandise\njoins me to be put on the market. I want to receive it during the trip so that it is known here and that the owner of the goods entrusted to me does not ask me for a guarantor when I leave, and thus I will not be humiliated. If the goods are not (yet) sold here, this must not be known, (because) who then would be ready to register as my guarantor for the entire money? 22-32 I would then say this: “Go to your father! (But) who knows if the father is as good as his reputation says? » (In fact) things are going well for you! You have","CCT 3, 8b",260,letter
239c65a5-18c3-8042-ef72-8412a1fcc899,um-ma a-šùr-i-dí-ma a-na a-šur-na-da qí-bi-ma ša-am-ša-am ša 15 GÍN KÙ.GI a-na {d}NIN.ŠUBUR ḫa-bu-lá-ku i pá-ni-tim i-nu-mì ta-li-kà-ni um-ma a-na-ku-ma a-na mì-nim ša-am-ša-am la tù-ub-lam um-ma a-ta-ma 15 GÍN ù-la ma-ṣa-at um-ma a-na-ku-ma ší-ma-am ša-a-ma ta-er-ma i-na e-ra-bi-kà-ma ša-am-ša-am ša 15 GÍN KÙ.GI e-pu-uš-ma še-bi-lam iš-tù šé-pí-kà pá-ni-tim tù-uš-ta-na-áb-la-kà-at a-na mì-nim ik-ri-bi tù-kà-al i-ḫi-id-ma ša-am-ša-am e-pu-uš-ma i pá-nim-ma šé-bi-lam ù šu-ma ù-tù-ra-ú i-ba-ší a-qè-er-bi-ma i-dí TÚG.ḪI-tí ša ik-ri-bi ša a-šùr a-na mì-nim i-ba-la-ku-tù a-dí-ni a-na KÙ.BABBAR la i-tù-ru 1 me-at 90 TÚG.ḪI-tí ì-lí-a-lúm ù a-šùr-ta-ak-la-ku ù-ša-áb-ší-lu-ni-kum KÙ.BABBAR ap-šu-nu É ma-nim i-ba-ší a-na DINGIR dam-qá-at i-na bu-ul-ṭí-a-ma KÙ.BABBAR-pí ša-ni-ú-tum ù-la-pu-tù ù šu-ma ša DAM.GÀR-ri-im a-ṣé-ri-a-ma šé-bi-lam ší-ma-am la-áš-a-ma lu-ta-e-ra-kum ù a-na-ku-ma ù-la a-ma-ša-aḫ-kà,"\nThus (speak) Aššur-idi: tell Aššur-nâdâ.\n3-16I owe a solar disk [of] 15 shekels of gold to the god\nIlabrat. [E]fore, when [you] came, I (said to you) this: “Why didn't you bring me the solar disk? »\nAnd you (answered me): ""15 shekels, that is not enough! » So I (told you) this: “Make a purchase and\nconvert it, then, when you arrive, make a solar disk\nof 15 shekels and send it to me! »\ni6-26Since your previous trip, you have continued to delay everything, why do you still keep the vo-\ntive offerings? Make sure you make the solar disk and send it to me\nfirst (departing caravan). And if the surplus has increased by some sixty (centuries), then let it fall!\n26-42As for my fabrics from the votive offerings of the god\nAššur, how come they have not arrived?\nUntil now, they have not been sold. Ili-äLUM and\nAššur-taklâku have dyed my 190 fabrics for you', in whose house is their (amount) of money?","BIN 6, 30",263,letter
efeb2f1a-165d-4626-9772-3bc2b072e395,a-na a-šùr-na-da qí-bi₄-ma um-ma ì-lí-a-lúm-ma i-na ṭup-pì-kà 72 {TÚG}ku-ta-nu lá-áp-tù la-ma né-ru-ba-ni ni-im-nu-šu-nu-ma 71 TÚG 1 TÚG ba-tí-iq ŠÀ.BA 2 {TÚG}a-bar-ni-ú a-šu-mì ni-kà-sí-kà ša-ḫa-tim am-ḫu-ur-šu-nu-ma um-ma šu-nu-ma ú-lá i-ša-ḫa-at i-za-az qá-ta-am li-iš-ku-un mì-šu ša um-ma a-ta-ma a-šar pá-na-i-a a-ša-pá-ra-kum šu-ma a-ta-ma a-na pu-ru-uš-ḫa-tim ḫa-ra-kà-ma URUDU-i-ni a-na KÙ.BABBAR tù-ta-ar ù a-na-ku a-na-kam TÚG-tí-kà ku-ba-ri šu-ma a-ma-kam ta-ga-mì-il₅ TÚG-tí-kà e-zi-ib-ma a-na pu-ru-uš-ḫa-tim URUDU-i-ni ù-šé-ra-áb šu-ma re-eš₁₅ da-áš-e iš-té-en i ba-ri-ni lá e-ru-ub né-ma-lam ú-lá ni-ra-ší 27.33333 ma-na 5 GÍN KÙ.BABBAR ṣa-ru-pá-am a-mur-a-šùr i-dí-a-bu-um a-na a-bi₄-ni ḫa-bu-lu KÙ.BABBAR ša-áš-qí-il₅-ma a-na a-bi₄-ni šé-bi₄-il₅ šu-ma um-ma a-mur-a-šùr-ma qá-tí le-qé lá ta-ma-ḫa-ar-šu KÙ.BABBAR i-na qá-qá-ad šál-mì-šu-nu ra-ki-is šu-ma ma-lá ṭup-pì-šu-nu i-ša-qal le-qé šu-ma lá i-ša-qá-lá-kum um-ma a-ta-ma ma-lá ṭup-pì-ku-nu ṣí-ib-tám ni-ma-nu ší-bi₄ šu-ku-šu-um ù ma-lá i-pu-lu-kà šu-up-ra-am TÚG.ḪI.A pá-ni-ú-tum lu ku-wa-ú-tum lu i-a-ú-tum ša a-na e-lá-ma e-zi-bu a-dí-ni i-ba-ší-ú wa-ar-ki-ú-tum sà-sà-am lá-áp-tù,"\nTell Aššur-nadâ: thus (speak) Ili-aLUM.\n2-6On your tablet, 72 kutânum fabrics are inscribed.\nBefore we entered, we counted them, and (there were) 71 fabrics: (so) one fabric is missing! In there,\n(there are) 2 Abarnian fabrics.\n6-16I spoke to them about the clearance of your account, and they (told me) this: “He must not clear it.\nHe must be available; let him deposit a share! »\n10-22Why (did) you (say) this: “I will write to you wherever I go”? If you go to Burušhattum, then you will sell our copper for money, and I will examine your fabrics here. If you hear there that I left your fabrics, (it is)\nbecause I want to bring our copper into Burušhattum.\nIf, at the beginning of spring, none of us entered\n1 into Burušhattum), then we will not have been able to take any profit. 23-35 Amur-ASSur <and> Iddin-abum owe 27 3 minas\n5 shekels <of silver> to my father. Pay the money and send it to our father. If Amur-Aššur (tells you) this: “Take my share! » Do not accept (this) from him, (because) they are jointly responsible for the money. If he pays the amount for their tablet, (then) take (it)! If he doesn't pay you, you will tell him this: ""We will calculate the interest according to your tab! » Place witnesses against him, and write to me what he will answer.\n6-39The previous fabrics - yours or mine - that I left in Elamma, until now, they are available. (Those that arrived) subsequently are infested with moths.\n",TTC 14,264,letter
2d861f42-d8a8-4ee7-7e67-e16560688171,um-ma PUZUR₄-sú-en₆ a-lu-lá-a bur-a-šur šu-IŠTAR lá-qé-pu-um-ma a-na PUZUR₄-a-šur qí-bi-ma 2.5 GÚ <gap> ma-na AN.NA 1 me-at ku-ta-nu qá-dum <gap> 14 {TÚG}ku-ta-nu SIG₅ 10 TÚG ša a-ki-dí-e 4 TÚG ša a-ki-dí-e ša DAM.GÀR-ru 7 ANŠE ṣa-lá-mu mì-ma a-nim lá-qé-pu-um ir-de₈-am AN.NA-a-kà nu-sà-ni-iq-ma 3 ma-na AN.NA im-ṭí AN.NA-a-kà ú TÚG-tí-kà ni-da-ma lá-qé-pu-um ni-ṭá-ra-da-am AN.NA-a-kà ša ta-da-nim ta-dí-in a-na DUMU um-mì-a-nim ke-nim lá ša ša-ḫa-tim,"\nThus (speak) Aššur-idi: tell Aššur-nacla and Assur-\ntaklâku.\n5-13I handed over (to Sarra-Adad) 2 talents 10 mines\ndof sealed tin, 2 black donkeys, 30 cloths-kutdnu, 4 cloths-\nšiiran of heavy packing (and) 17 mines of tin for his\ncurrent expenses. A fine cloth, a cloth from\nTatûr-ališša, a cloth from Ilušu-rabi — all this,\nSârra-Adad has brought it to you.\n14-21 Tell Aššur-taklàku. Put this merchandise up for sale, and, if you (are) my brother, send me the money by the first traveler (to leave). Don't disappoint me. Please send me the corresponding amount personally.\n22-3226 kutânuîn fabrics, a black donkey, 5 tin mines","CCT 3, 4",267,letter
5e116c41-c645-c3c7-a575-4063dc10ea68,um-ma a-šùr-i-dí-ma a-na a-šùr-na-da ì-lí-a-lim ù a-šur-ta-ak-la-ku qí-bi₄-ma mì-šu ša a-ḫu-ku-nu iš-tù 2 ša-na-at ma-ar-ṣú-ma ù ta-ta-ga-la-šu-ni a-pu-tum i-nu-mì-im ša ṭup-pá-am ta-ša-me-a-ni šu-pu-ra-ma li-tal-kam 20 ma-na KÙ.BABBAR ì-lí-a-lim li-ik-nu-kam ù 8 ma-an KÙ.BABBAR a-ḫa-ma ša ma-na-aḫ-tí É-tim ša ḫa-bu-lu lu-šé-bi-lam ù a-šùr-na-da ma-la i-kà-šu-du li-ik-nu-uk-ma lu-šé-bi-lam i-na pá-nim-ma a-li-ki-im a-šur-ta-ak-la-ku ṭur₄-da-nim i da-áš-e ì-lí-a-lúm lu-úṣ-a-am a-na a-šùr-na-da qí-bi-ma 11 ma-na AN.NA ša a-la-ḫi-im i ma-ṣa-ar-tim tám-ší-ma té-zi-ib KI a-li-ki nu-šé-ba-la-šu <gap> AN.NA ù 0.66666 ma-na KÙ.KI <big_gap> ki-ma 10 ma-na AN.NA a qá-tí-a,"\nThus (speak) Aššur-idi: tell Aššur-nâdâ, lli-âLUM and\nAššur-taklâku.\n5—11-How is it that your brother has been ill for 2 years, and you continue to trust him? Please, as soon as you read (this) letter, write so that he comes.\n12-25Il1.-âLUM must seal 20 silver mines. As for the 8 silver mines which are also due for the maintenance of the house, let him send them. And whatever Aššur-nâdâ\nogets, let him seal it and send it to me. Send me Aššur-\ntaklâku with the next departing traveler. Let IlT-âLUM\nleave in the spring.\n26-3 Tell Aššur-nâdâ. You mistakenly left 11 tin mines from Alâhum in the safe. We will send them to him by a traveler. 30[+x mines] of tin and 3 mines of gold belong to me.\n6.1.6. Iddin-Istar, the grandson\nIddin-Ištar, son of Aššur-nâdâ, after leaving his grandfather's house in Aššur, hardly has any contact with him anymore. Aššur-idi accuses his grandson of having fraudulently entered his house to steal the equivalent of 3 silver mines (131). Iddin-Ištar then settles in Durhumit where his father visits him (271). He sells the latter's goods and invests the capital in the copper trade (270); for this he goes to Burušhattum and Wahšušana when the political situation allows him (64). Iddin-Ištar defends his father's interests and property against his uncle lli-âLUM with whom he is in contact. In any case, his copper transactions are not always very successful (271)!","CCT 3, 3b",269,letter
80e8c671-0b70-8512-ce33-fa28be2e6dba,a-na a-šùr-na-da qí-bi₄-ma um-ma i-dí-IŠTAR-ma iš-tù a-na tur₄-ḫu-mì-it e-ru-bu 10 GÚ URUDU i-na ba-áb-tí-kà am-ḫu-ur ší-tí ba-áb-tí-kà a-na 20 u₄-me ú-za-kà-ma a-na SIG₅ ú-ta-ar ANŠE.ḪI.A ù i-li šé-ri-a-ma URUDU SIG₅ pá-ni-a-ma ša ú-kà-nu a-šar ma-lá-ki-im mì-li-ik a-ša-me-ma URUDU i-na bu-ru-us-ḫa-tim ṭá-áb <gap> GÚ 20 ma-na AN.NA ša i li-bi₄-a i-ba-ší um-ma ì-li-a-lúm-ma a-na bu-ru-uš-ḫa-tim lu-šé-ri-ib um-ma a-na-ku-ma ba-lu-um té-er-tí a-wi-li-im la tù-šé-ra-áb um-ma šu-ut-ma šu-ma AN.NA ša a-bi₄-kà la ta-dá-nam ša a-la-ḫi-im dí-na-ma a-la-ḫa-am la-ag-mì-il₅ um-ma a-na-ku-ma té-er-tum li-ba-al-ki-tám 10 GÚ URUDU i-ší-im AN.NA al-qé-ma i-ba-ší URUDU-i-kà 20 GÚ na-dí 2 ṭup-pè ṣú-ḫa-ru-um ša a-šùr-i-mì-tí ub-lá-ku-um ší-a-ma-tí-kà ú-za-kà-ma a-na bu-ru-uš-ḫa-dum e-ra-ab a-ni a-ma-kam a té-er-tí-kà ú-qá-a,"\nTell Aššur-nâda: thus (speak) Iddin-Ištar.\n3-13Since I arrived in Durhumit, I have received\n10 talents of copper from your goods sold on credit. I will clear the rest of your goods on credit within 20 days, and convert them for good quality (copper). I've had some donkeys brought in, so make a decision on the very first good quality copper I get. I learn that copper is of good quality in Burušhattum.\n14-27There are [x] talents 20 tin mines in my account.\nHere is (what) lli-äLUM said: “I will bring it into\nBurušhattum! » I (answered him) like this: “I can't let him in without instructions from the man!” » He then said this: “If you cannot give me your father's tin, then give me Alâhum's so that I may render service to Alâhum. » I (answered him) like this: “Let the goods pass! ""28-36 I took 10 talents of copper from the amount of tin, and it is available. In total, 20 copper talents belonging to you are deposited. Aššur-\nimitti's servant brings you 2 tablets. I will clear your purchases and enter Burušhattum. Now, there, I will wait for your instructions.\n","BIN 4, 64",270,letter
